x0,x1,Value,Timestamp
4.876849245894885,13.642560364880328,163.64600792377524,38
5.203254677134034,14.159584410205984,182.05530417598774,40
4.954331828857216,14.211032379351792,179.36162851835363,41
5.442097912728829,14.194807648770604,186.18716631408006,42
4.620133257821942,14.08553776434537,169.92781654417226,43
2.5375898829334007,14.756501294398918,145.2181880028017,67
4.930364920920869,14.384874443459882,183.46419420488076,3796
4.878564045308554,13.92296108641519,170.67091064356268,6259
1.744866678513497,0.11614388720953521,20.587856516335155,6285
4.998184553605416,13.559523169889541,163.6801833615021,8759
-4.430542444253703,1.6262927304106682,202.23856776158846,11693
9.553824371813585,14.343082014640716,138.706595564061,11747
-4.480186313389339,0.02337888726258214,254.28221521388267,14873
1.7002861109669736,0.10172549078048679,21.473984970288146,18046
3.1933916647341896,0.13019784666342454,4.84075087560089,24416
1.1032460654821916,0.191224425003986,32.052976500165514,27406
2.5780963189103723,0.07102183511486715,9.088692437302527,30278
4.0596250190826755,13.75594844826144,150.28780934874695,33363
2.6673407390113333,0.05644637762976408,8.308719283310598,37089
-1.6551665616723992,0.13315559234177912,87.60246663616275,39743
3.2472925986377703,0.04133908909994658,5.085478803722239,42156
2.730665097913299,0.03400527149500924,7.870564502198261,45125
3.28825739913254,0.03232751511937804,5.042449811370958,47724
3.3563026464922423,0.020843554066809048,4.997629656743247,54530
3.1983491169438913,0.0027291534805998306,5.379226529551134,57733
3.180791645088542,0.02301700370096785,5.340822523932362,61965
3.609854566423275,0.02098173776903114,5.107041215019175,65150
3.3034740034110506,0.026051305608922798,5.0436833411997295,68366
3.651469401026276,13.78095916856074,142.51628791923793,71462
3.136366090672709,0.8184002518733194,2.5316024092833294,74628
6.592048783603316,3.4890940664221644,24.750137020671797,74718
6.384578691818632,13.899059653571129,183.2521323846222,77828
2.916405671612403,0.0005459470226101464,6.675295009888605,84627
3.4381877508533396,1.0064463157517085,1.9167371603464574,87777
3.5283039567745007,1.2831662721828296,1.61045420892395,91142
3.0507254366755294,1.4211375180980894,1.2945939606209462,94747
3.368328709315543,1.4767133037729385,1.0381672811159546,98338
3.0967218195865307,1.5239341848785308,1.0258494735548767,101563
2.3868654390959803,5.075463942661555,7.577577222259794,101596
3.580527595264579,1.6138985048367427,1.4262397001408864,104432
3.0168981200555933,1.6542063921832466,0.9909078758539476,107506
9.420328604684741,5.660508366749409,10.569354960581526,107685
3.601578401262353,14.061493121335182,148.23904274994027,110341
3.6001550877891546,1.7439316655890889,1.4301317671406408,114442
3.0967218195865307,2.025856721429107,0.4884334049978222,118494
2.758836920452379,0.023437053982036757,7.692386702158473,122498
5.126803880651759,13.166120245522986,156.19555563067894,125647
2.0681587742525194,0.012020228261725469,15.97449296168228,128709
2.9882447924710966,1.6298469095219708,1.1000530229016459,131984
2.7443266672736097,1.623736443966192,2.108948205329069,135125
3.73013541845706,11.52842846985151,95.47712046786039,135198
6.161388923577018,2.474909663856576,21.42675157854635,135259
2.5174912291478773,1.2499610283408054,4.648051768359278,138223
4.189225581474366,10.358683898980622,81.92099206938968,138933
6.149476735298871,8.953952405017805,81.23155512727226,139028
3.603981541022458,4.522393579269787,8.064529177991025,142700
8.400837824922704,0.023395618427429963,7.976735451773187,146698
3.0475334850925897,1.6274982541948921,0.9616120947106127,149933
3.512192249583867,1.625834935067853,1.1925739511281233,153168
-2.109989826771572,2.2371211083210203,64.30086638869146,156285
0.548708175863716,11.506652299413618,58.40147302792967,156352
9.58283013419418,1.9266476649365285,0.9866583547574809,159579
10.0,2.0438896798072443,2.8629500302846336,162642
6.075180559322456,1.4767133037729385,19.537829412352643,165803
9.453566977232413,0.36332500460338,4.964645088390101,168886
-1.2327484424522477,0.013097955403369936,79.528782661511,168957
3.6135163560702477,1.625834935067853,1.5434814613759231,173151
2.526428619024067,1.7968214815629138,3.171818036490657,176446
3.6239835244719636,1.6104623735369372,1.5949802693208859,179634
3.643020827192922,2.0397171891806773,1.5951344546303161,182770
5.676023587078101,1.8477708613614932,18.403576558593986,186000
6.338353269390419,1.988013388118406,20.372259630138192,189151
5.521906136427168,2.0600924683904727,17.778600383570538,192433
3.6476518732443832,0.7639758597537395,2.9226432937166367,195885
3.6732426322671543,1.6274982541948921,1.7958283237946888,199649
3.6492037027809605,1.4709739123334635,1.8035107021123449,203960
4.306130772314523,2.025856721429107,6.439586623357013,207221
9.284078117447605,5.692659564017704,11.606900080856065,207406
4.585078711755486,1.7312527883541624,8.87869155264282,210727
5.200501599717544,2.0323935580250105,15.1679236911267,214135
4.145344066769603,1.3528450747748921,4.9149479794571285,217196
3.6661561072934177,1.664798145823217,1.7449714755326224,220356
-2.1481406151816973,9.071020869737243,5.650248168281415,220700
3.651073229509093,0.6610046322149009,3.1803870966138907,227845
5.486313115237072,1.4073883728532404,16.77422920100889,231496
-2.817235861223004,10.04970344574832,3.028372527746677,234784
-3.02786411386552,9.175455164612668,8.456929786629507,238041
-3.196394480934682,9.289689483297924,10.13048780823093,241225
-3.356629748067429,9.724421038353814,10.0644465859948,245178
-3.488177581456661,10.036117562126652,10.500432900222787,249033
6.872474736022635,14.202818858159738,188.00332496178322,249096
-3.6239924858832193,10.14405577644267,12.518225665388245,252360
-3.7556703913077323,10.061526992127265,16.124513318237305,255596
-3.9018539252276767,7.74221381888146,44.44513436172979,258854
-3.9506009978193792,9.032811671911885,31.155693048237495,264329
7.458224476482222,0.02329754488454459,15.372165808996652,267431
-4.022634499022385,9.889895509817123,25.074901627040784,270540
-3.2360158057211166,9.426454969851973,9.906240453312588,270647
-4.0642538665057595,9.789920282743042,27.362689264717574,274941
-4.131210289669065,9.297000644717853,34.78948482957621,278067
3.152203518144322,1.6261981133734682,0.8087212561836372,281262
-2.6862578918440962,0.03250538868268171,126.25683125022825,281365
4.920277733102365,1.4196650817351857,11.996973928946128,284457
-4.2612245492547025,9.24671304299322,40.39919334132329,287532
6.838506646196128,1.7219376937403619,18.47778689403638,293162
