x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value,Timestamp
-8.857585804516402,-9.069089145198676,-8.818234639670457,-9.013359313956686,-9.284690357390813,-8.948056909965644,-9.005795655886118,-8.784217207324497,-9.127929503036544,-9.868157752432507,-8.475288372122352,-9.10641247846059,-9.088864359677872,-9.417487021999843,10758153.166772673,22
-9.023321170788794,-9.066978877975606,-8.984785782984876,-8.999980002514127,-8.65452875491699,-8.889736598922932,-9.420862682397638,-9.153236874409771,-9.04255623535563,-9.522509441242807,-9.405190534315627,-9.372352752316418,-9.004983122584761,-8.774328862712187,11102834.426229129,24
-8.311778794588463,-8.952451529882982,-9.172295084747272,-8.609842222757786,-8.475383332588299,-9.138513464646902,-8.748970811331462,-9.420200787517887,-8.656076924288305,-8.669353833755379,-8.953259112166302,-9.119257422460109,-9.146274054858871,-9.221613584418998,10062984.34513273,25
-9.049695112095659,-9.69080438004846,-9.285868908494392,-9.620625413607929,-8.108430597034,-9.163673977007994,-8.937833937720015,-9.331673671967156,-9.242453256639275,-8.39288024806968,-8.796611676174107,-9.481828308637047,-9.407064307058842,-9.083605655461675,11186226.474983022,26
-8.826551310821861,-9.07619784762055,-9.344346932936391,-8.810606314297338,-9.443089438988087,-9.704940523413518,-8.96207718825071,-9.533802999316146,-9.053697414866484,-8.857748902045548,-9.088936416947641,-9.348331736914819,-8.700007494726258,-8.958241863610054,11206252.69632263,28
-8.944643778497507,-8.883868335803859,-9.237745860928586,-8.738618691328213,-8.837348017042407,-9.073101543262693,-8.77345519660713,-8.856862733543762,-9.066604910631895,-8.955298872820082,-8.883875309258446,-9.07339271527929,-9.078077129006846,-9.03447165386843,10342399.06587835,5600
-4.643306499160325,6.866288271543823,-3.709529458042079,1.938776031453724,5.522059476483733,8.43254990673983,9.238966589868703,2.3337921151574488,-2.958830014771703,0.2924627023987867,-0.7247848873193075,2.6302349777283602,-8.502055670582807,-6.957492056806826,2082055.379642353,5615
-9.058104696139766,-9.075906452184894,-9.178201853940207,-8.839212459470751,-8.779030328995184,-9.226345054312915,-8.935953420036233,-8.901970468772586,-9.10052089813111,-9.045508240037037,-8.87526734214954,-9.183544877817267,-8.442783626970671,-9.031364031965543,10435131.619871719,11035
-9.00396463357778,-9.067368494643642,-9.059181792917585,-8.686999180637411,-9.099758697506301,-9.188502619028057,-8.931475175772169,-9.025446820630268,-8.626902432545926,-9.017094507780397,-8.97578284438149,-8.93433363951581,-9.062382050695103,-8.439829175813488,10426257.654069604,16728
-8.951749331332712,-9.18037629399554,-8.938394138586412,-8.802967324248815,-9.085704588119064,-9.104889329697656,-8.93445853504898,-9.016136277780218,-9.0169135195719,-8.92145586157425,-9.030695375331414,-8.926735037402858,-9.012664672495719,-7.777185235856377,10489572.77640241,22939
-9.138531016028477,-8.834467430482798,-9.149672261803499,-8.904718473142227,-8.541562385832645,-9.026039708132842,-9.243953898330622,-9.010757411903809,-8.996493962862434,-8.890782608113298,-8.705403792557409,-9.041208616299404,-8.910230256003496,-7.754371563768196,10322292.308047535,29837
-8.937868411985338,-9.031488427318692,-8.948256256329552,-8.853534191017216,-8.98531528660245,-9.08880792227706,-9.13551879316464,-9.096067083216644,-8.999422018139303,-8.9954229222255,-8.42629747173102,-8.64208513958749,-8.902350872585734,-8.900758314066202,10230123.542811012,36734
-8.944643778497507,-8.883868335803859,-9.237745860928586,-8.738618691328213,-7.789308060165633,-9.073101543262693,-8.77345519660713,-8.856862733543762,-9.066604910631895,-8.955298872820082,-8.883875309258446,-9.07339271527929,-9.078077129006846,-9.03447165386843,10051194.29957057,44304
8.949948730981951,-7.078954297017067,-9.511237056225374,-1.3307770329528736,-1.5817811745013035,-4.06121149576911,0.829478944676465,-0.8994688531686794,-8.528039160033599,-8.022317958142715,-0.7113508287025763,2.6768970035255553,-2.170343026812869,4.327793533643561,3082211.607079308,51956
8.180374485235092,-1.8616077512650424,-1.9373449885405343,-9.640822060766165,-9.753636591141666,-5.39742292939647,-6.945394788592189,-9.141593753210213,-0.05186397355745065,2.2367989294329362,1.1497419353412326,9.126389650089198,6.098362069283347,0.7719902748437253,4455104.0938118035,52002
-8.915106645268885,-9.038418276086482,-9.036697077083517,-8.919826570718671,-8.864286827242942,-9.021873697339913,-8.775058541777744,-9.029965487451445,-8.505575367679098,-8.982940588336833,-8.714237803039484,-9.065317980449915,-9.087814128466828,-8.939321257286865,10195860.313502563,57172
-9.119615008516936,-8.959000147625181,-9.341762668095676,-8.933358564810986,-8.970202118888409,-9.118795739738237,-8.101345256646455,-9.005494947379356,-8.837693037766197,-8.712890671744246,-8.88533708613173,-9.073580637353547,-9.055003556288835,-9.002224913722852,10278448.237967527,63455
