,No Hypothesis
0,295.5088323982868
1,212.41134947888096
2,212.41134947888096
3,212.41134947888096
4,212.41134947888096
5,164.28682743822995
6,164.28682743822995
7,164.28682743822995
8,151.80832833141585
9,135.01831739158567
10,135.01831739158567
11,135.01831739158567
12,135.01831739158567
13,135.01831739158567
14,135.01831739158567
15,135.01831739158567
16,135.01831739158567
17,135.01831739158567
18,135.01831739158567
19,135.01831739158567
20,135.01831739158567
21,135.01831739158567
22,135.01831739158567
23,135.01831739158567
24,135.01831739158567
25,135.01831739158567
26,135.01831739158567
27,135.01831739158567
28,135.01831739158567
29,135.01831739158567
30,135.01831739158567
31,135.01831739158567
32,135.01831739158567
33,135.01831739158567
34,135.01831739158567
35,135.01831739158567
36,135.01831739158567
37,133.97787523238537
38,133.97787523238537
39,133.97787523238537
40,133.97787523238537
41,133.97787523238537
42,133.97787523238537
43,133.97787523238537
44,133.97787523238537
45,133.97787523238537
46,120.25532110584628
47,120.25532110584628
48,120.25532110584628
49,120.25532110584628
50,120.25532110584628
51,120.25532110584628
52,120.25532110584628
53,120.25532110584628
54,120.25532110584628
55,120.25532110584628
56,120.25532110584628
57,120.25532110584628
58,120.25532110584628
59,120.25532110584628
60,120.25532110584628
61,120.25532110584628
62,120.25532110584628
63,120.25532110584628
64,120.25532110584628
65,120.25532110584628
66,110.57874742690092
67,110.57874742690092
68,110.57874742690092
69,110.57874742690092
70,110.57874742690092
71,110.57874742690092
72,110.57874742690092
73,110.57874742690092
74,110.57874742690092
75,110.57874742690092
76,110.57874742690092
77,110.57874742690092
78,110.57874742690092
79,110.57874742690092
80,110.57874742690092
81,110.57874742690092
82,110.57874742690092
83,110.57874742690092
84,110.57874742690092
85,109.5177863815654
86,109.5177863815654
87,109.5177863815654
88,109.5177863815654
89,109.5177863815654
90,109.5177863815654
91,109.5177863815654
92,109.5177863815654
93,109.5177863815654
94,109.5177863815654
95,109.5177863815654
96,109.5177863815654
97,109.5177863815654
98,109.5177863815654
99,109.5177863815654
100,109.5177863815654
101,109.5177863815654
102,109.5177863815654
103,109.5177863815654
104,109.5177863815654
