,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,0.6810195560087406,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708
1,0.6810195560087406,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708,0.6887225119035708
2,0.676742810442808,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196,0.6843602314263196
3,0.6473232153556705,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393,0.6543522444374393
4,0.6445450454812439,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241
5,0.6445450454812439,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6515185111655241,0.6452630984197272
6,0.0992759352732728,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5366132105433108,0.5121231725881075
7,0.0639312398460139,0.4874639807358333,0.1833381922284945,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4874639807358333,0.4976034516062006
8,0.0378167083551433,0.3281986891066137,0.1403323369766825,0.1542264333988908,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.3281986891066137,0.4549310646571318
9,0.0282412069341166,0.142544865428523,0.0529552750494092,0.0940849851849605,0.1245741727192901,0.142544865428523,0.142544865428523,0.142544865428523,0.142544865428523,0.142544865428523,0.142544865428523,0.4209486292480299
10,0.0159629687026829,0.081373614814086,0.026046029436976,0.0500026242492913,0.0790237003266341,0.0802313415631441,0.081373614814086,0.081373614814086,0.081373614814086,0.081373614814086,0.081373614814086,0.391031610078736
11,0.0086235930516667,0.0502103436804651,0.0225861313695947,0.0380386742814807,0.0429039126550494,0.0492059001532712,0.0513184179585888,0.0502103436804651,0.0502103436804651,0.0502103436804651,0.0502103436804651,0.3384597692848324
12,0.0048969421709249,0.02895012249428,0.0113561223855975,0.019676769065477,0.0189152399522697,0.028020373466566,0.0286105483006671,0.0288080860683653,0.02895012249428,0.02895012249428,0.02895012249428,0.2626285241088666
