,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9,g1_l10
0,15.690006313300348,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251,15.714560908198251
1,7.536621733725297,7.563761708650329,7.563761708650329,7.563761708650329,7.563761708650329,7.563761708650329,7.563761708650329,7.563761708650329,7.563761708650329,7.563761708650329,7.563761708650329
2,9.58367673421829,9.355528466191302,9.355528466191302,9.355528466191302,9.355528466191302,9.355528466191302,9.355528466191302,9.355528466191302,9.355528466191302,9.355528466191302,9.355528466191302
3,9.896890138810996,9.803948062438582,9.803948062438582,9.803948062438582,9.803948062438582,9.803948062438582,9.803948062438582,9.803948062438582,9.803948062438582,9.803948062438582,9.803948062438582
4,9.197793454056574,9.139472571400594,9.139472571400594,9.139472571400594,9.139472571400594,9.139472571400594,9.139472571400594,9.139472571400594,9.139472571400594,9.139472571400594,9.139472571400594
5,7.01831429174212,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812
6,6.84106343088649,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812,6.997064140160812
7,6.671772709764539,5.483742447284304,6.569804001476313,5.483742447284304,5.483742447284304,5.483742447284304,5.483742447284304,5.483742447284304,5.483742447284304,5.483742447284304,5.483742447284304
8,6.026747966928476,4.882064362236865,6.076812049397654,4.368515864490144,4.882064362236865,4.882064362236865,4.882064362236865,4.882064362236865,4.882064362236865,4.882064362236865,4.882064362236865
9,4.306399770812512,4.616003060452598,4.832949363110318,4.4373095209680775,4.454229653175983,4.616003060452598,4.616003060452598,4.616003060452598,4.616003060452598,4.616003060452598,4.616003060452598
10,3.294836545449508,4.365005256247859,4.021803820234375,4.199023376789478,4.549788204671532,4.3245823401155015,4.365005256247859,4.365005256247859,4.365005256247859,4.365005256247859,4.365005256247859
11,2.794935258059512,4.107950811306164,2.9130776271271297,3.795755892688741,4.479891181236104,4.410546514507306,4.243561429386988,4.107950811306164,4.107950811306164,4.107950811306164,4.107950811306164
12,2.5665063983757803,3.8242894914639294,2.462922043200552,3.597068519556968,4.31165967879802,4.26930303472959,4.290641889213043,3.9396334334433942,3.8242894914639294,3.8242894914639294,3.8242894914639294
13,2.251077159605013,3.569601307182086,2.051991696856648,3.5171479319844154,4.224019137601153,4.219826064023033,4.257032481486142,4.104305246514073,3.696190091858818,3.569601307182086,3.569601307182086
14,1.948729752913292,3.2272009179082466,1.7045466098528612,3.405788716449418,4.112954277711247,4.14191086384275,4.1672732207940815,4.046414852895447,3.772348394647568,3.3884589297563203,3.2272009179082466
15,1.6208116237766124,3.112551239692814,1.28661288650116,3.2841470865695204,4.016447001550164,4.047147966252601,4.091663226455114,3.984967200338702,3.771191633762328,3.527458546152356,3.112551239692814
16,1.379240344846246,3.3316679312258333,0.981323791499691,2.960494138684648,3.907185042829709,3.9686452235315977,3.9796937882793815,3.9445961230640223,3.759553345106534,3.60242632823703,3.174720519002004
17,1.1738283923550163,3.432812005820834,0.7613810098642807,2.564595190205475,3.544128501081643,3.850617396336209,3.888886920771672,3.8590324281723616,3.7557078143603855,3.6094631597515088,3.263030049805539
18,1.0709857472993287,3.4602895941781444,0.6211127979457116,2.2008175861539203,3.050222030459486,3.4672090779540183,3.746152114341101,3.780731158935276,3.696136530575228,3.6237719887777065,3.331813352787375
19,0.9229024810855568,3.536016537708954,0.4922606097058541,2.014162358618892,2.799605427232255,3.049051429858681,3.398818450383743,3.6953195215575056,3.676375309263637,3.629663075374224,3.420338723513047
20,0.8059583221881214,3.541752132483134,0.4356721538636483,1.8280238389980696,2.579354960830908,2.747770007563394,2.955441011844215,3.323088226244347,3.5737161089108085,3.603422944044344,3.4188614341960566
21,0.6837609272020108,3.538984467552704,0.3688768759441306,1.6602088104983543,2.3972399374877518,2.5480925950109348,2.6803001610580197,2.796164934946968,3.2003247910756785,3.530941782480302,3.3996421845341485
22,0.587908924807913,3.51107796105604,0.3240769473598501,1.5259022543654004,2.2478694889934494,2.4056665275844904,2.542975849250047,2.5517711007978754,2.6823426862821904,3.2123877803751864,3.3733276196068736
23,0.5036374896786094,3.2883054947943373,0.3207480818142579,1.4980429944138471,2.1851548065523976,2.342102656290719,2.4805758502920314,2.47551007965313,2.4873548636573792,2.803509113222353,3.182213456452704
24,0.4781146383496435,2.94391331227398,0.26361157099407,1.413776317879822,2.0764071230052004,2.24887079139466,2.398422033370418,2.386522944420027,2.385126311162556,2.629533656151442,2.900994122707562
25,0.4201119746311874,2.838489233781294,0.2372258177272425,1.3724172881648928,1.7826790429022334,2.169909329258325,2.176782924752813,2.3236770258295656,2.310733614534524,2.4436332161922567,2.829465138275693
26,0.336189684423131,2.631212008769352,0.2297995932542768,1.0746167177914407,1.7083993544009406,1.934103482514023,2.117764938545664,2.122164444269782,2.27448332128513,2.404928914908361,2.652798900643708
27,0.3144197202914466,2.5017061291049525,0.2290082233691839,1.0069351888978382,1.4456513438261935,1.9029826957234413,1.90272366364828,2.090936117985547,2.0942014467498566,2.2629867763351443,2.556936384088734
28,0.3067623296556059,2.3971159182682023,0.2290624936931837,0.9831538181385432,1.3826302293586528,1.7096708019361455,1.9027274561495984,1.9029777986058507,2.0916404785876748,2.093444406508422,2.468883147463354
