,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,0.3013675206728254,0.3008336593078922,0.3008336593078922,0.3008336593078922,0.3008336593078922,0.3008336593078922,0.3008336593078922,0.3008336593078922,0.3008336593078922,0.3008336593078922,0.3008911817987635,0.3008336593078922
1,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4706644951904576,0.4662416277816277
2,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4706644951904576,0.4662416277816277
3,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4706644951904576,0.4662416277816277
4,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4706644951904576,0.4662416277816277
5,0.275707276108536,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2773629451908225,0.4420587245029213
6,0.2843728137918975,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2773629451908225,0.4454125341425642
7,0.2843136701249695,0.2746589375064381,0.2823501953960073,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2772340060450072,0.4557521980594657
8,0.3606289081783018,0.2746589375064381,0.2823501953960073,0.2764204030874335,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2772340060450072,0.4766972622944053
9,0.3853904429799744,0.2746589375064381,0.3252357591253865,0.2764204030874335,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2746589375064381,0.2772340060450072,0.4766972622944053
10,0.4216436158227809,0.2746099233975059,0.3371746800524018,0.3645405189964205,0.2746099233975059,0.2746099233975059,0.2746099233975059,0.2746099233975059,0.2746099233975059,0.2746099233975059,0.2771833717977118,0.4766972622944053
11,0.440487573753257,0.2744266852748209,0.3394376215966502,0.3789790495166084,0.2972684684100395,0.2744266852748209,0.2744266852748209,0.2744266852748209,0.2744266852748209,0.2744266852748209,0.276945207692159,0.4766972622944053
12,0.5067929147078475,0.2744266819780794,0.3794028306882304,0.37897904569535,0.3066630872988622,0.278316546008367,0.2744266819780794,0.2744266819780794,0.2744266819780794,0.2744266819780794,0.2769452042892826,0.490720968110103
13,0.5189811465029828,0.2748042450941423,0.4059222815528958,0.3785596158193431,0.306652611468249,0.2786235787153171,0.2748042450941423,0.2748042450941423,0.4634541551811021,0.2748042450941423,0.2772934625293644,0.5387177092794929
14,0.6004331571338586,0.2748042450580818,0.462176851158404,0.3785596157781974,0.3288246795817904,0.2902040211560638,0.2748042450580818,0.2748042450580818,0.4634541551491258,0.4326931366355622,0.2772934624921385,0.496074531748878
15,0.6111894861403684,0.5796506659530328,0.6018209145698363,0.4359367466420178,0.398466777963501,0.3709288243131057,0.3998990819848876,0.3601386382718227,0.5125736901779858,0.4850707525505641,0.5847234938425993,0.5134526911493067
16,0.617476256549313,0.5863703406998931,0.6687045370998009,0.4883085268420385,0.5557710592038563,0.3701704753726851,0.3991680560277669,0.3594074401271516,0.5305593914731926,0.5152196348914234,0.591474410923939,0.5213509350606421
17,0.5994177909752081,0.6976327355048951,0.7030396433168464,0.6058194406622861,0.6697907312124896,0.563451832084792,0.5693559323191559,0.5456604806556509,0.6554795983403515,0.6394040569539249,0.7034037004708339,0.5660131745977292
