,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10
0,6.166005803694183,6.191297048524016,6.191297048524016,6.191297048524016,6.191297048524016,6.191297048524016,6.191297048524016,6.191297048524016,6.191297048524016,6.191297048524016,6.191297048524016
1,0.3948499047859923,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203
2,0.3948499047859923,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203,0.3949687862946203
3,0.3934395221785277,0.3936166390776717,0.3936166390776717,0.3936166390776717,0.3936166390776717,0.3936166390776717,0.3936166390776717,0.3936166390776717,0.3936166390776717,0.3936166390776717,0.3936166390776717
4,0.3826597898254465,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745
5,0.3826597898254465,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745,0.3832044600095745
6,0.2827510945856167,0.3885856685000297,0.3885856685000297,0.3885856685000297,0.3885856685000297,0.3885856685000297,0.3885856685000297,0.3885856685000297,0.3885856685000297,0.3885856685000297,0.3885856685000297
7,0.2499000564457757,0.3748270128942114,0.0806081954001135,0.3748270128942114,0.3748270128942114,0.3748270128942114,0.3748270128942114,0.3748270128942114,0.3748270128942114,0.3748270128942114,0.3748270128942114
8,0.1853474447767183,0.4188751569858382,0.0616198861203228,0.2888642299806943,0.4188751569858382,0.4188751569858382,0.4188751569858382,0.4188751569858382,0.4188751569858382,0.4188751569858382,0.4188751569858382
9,0.1091502730307962,0.3634420540444428,0.0397852710778545,0.2766369678780395,0.2727004180598344,0.3634420540444428,0.3634420540444428,0.3634420540444428,0.3634420540444428,0.3634420540444428,0.3634420540444428
10,0.0743050934884514,0.2381662575164417,0.032730277365795,0.1969829441157088,0.1961467136855922,0.2237015949871099,0.2381662575164417,0.2381662575164417,0.2381662575164417,0.2381662575164417,0.2381662575164417
11,0.0282972876179221,0.0765945341080107,0.0116275075670521,0.022598560093466,0.0439360336194878,0.0675307880158808,0.0732558435297462,0.0765945341080107,0.0765945341080107,0.0765945341080107,0.0765945341080107
12,0.0122730307009911,0.0441909083937182,0.0082168238495698,0.0165066617237097,0.0229973429731436,0.0354801470718005,0.0353164510128351,0.0434737291855982,0.0441909083937182,0.0441909083937182,0.0441909083937182
13,0.0061250895378193,0.0322505630170802,0.0032442419817351,0.0143356055560219,0.0217880410351066,0.0301620591048579,0.0316694740324309,0.034327341427371,0.0322548628237495,0.0322505630170802,0.0322505630170802
14,0.002831419441365,0.0221530719137072,0.0030228449086942,0.0102222043775365,0.0111912298295931,0.0210240341043463,0.0208695341835241,0.0237679177380766,0.02222233495252,0.0221530719137072,0.0221530719137072
15,0.0013865657424519,0.0093488220910067,0.0019011785119924,0.0050246278645157,0.0052697396206756,0.0097552452472403,0.0097174549080093,0.0094618329554606,0.0093359076942905,0.0093488220910067,0.0093488220910067
16,0.0005494177577604,0.0064080820230416,0.0006012294405287,0.0014269296967614,0.0037762548604065,0.0063531183817036,0.006675592351457,0.0066156066700181,0.0065373749677054,0.0064080820230416,0.0064080820230416
17,0.0003213338393457,0.0045339976181388,0.0001452938453566,0.0010452282634848,0.0034009798899198,0.0041353219614941,0.0045934776913423,0.0049602156005544,0.0047313435328035,0.0045339976181388,0.0045339976181388
18,0.0002036357378654,0.0039756624843991,9.54785009791048e-05,0.0008146952070256,0.0017267970498133,0.0029727365882408,0.003468347047997,0.003444293216596,0.0040590763140319,0.0039796388894008,0.0039756624843991
19,0.0001783763015473,0.001972607245917,6.530410838587326e-05,0.0006498379032899,0.0010457878021293,0.0012771626256843,0.0015018283290916,0.0015635032066734,0.0017252410952796,0.001953107619086,0.001972607245917
20,0.0001562976052398,0.000877031739429,6.501659391376045e-05,5.880280973955694e-05,7.888945343395772e-05,0.0004328987108729,0.0007056551551136,0.000787212071724,0.0008150596270931,0.0008978429031997,0.000877031739429
21,0.0001556590446765,0.0004500215181421,4.463528270976114e-05,3.83811131552871e-05,6.472905303489613e-05,0.0003168255382763,0.0003219636658807,0.0003153377905738,0.0003390355796743,0.0004513354219886,0.0004496084552541
22,0.0001530481668585,0.0001437734581128,4.463528270976114e-05,3.632670123705338e-05,6.325221282903422e-05,0.0001385816164132,0.0001333125302475,0.0001258492606253,0.0001294314509046,0.0001315096497869,0.0001437817290352
23,0.0001091692665745,7.2253392105501e-05,4.301013821006659e-05,2.704997918427989e-05,5.789025139155884e-05,0.0001320400481738,0.0001087916319228,0.0001024833382733,0.0001049120366899,6.795062437509617e-05,7.234924067146153e-05
24,4.732218854041095e-05,4.024892259731741e-05,4.3467552806907234e-05,2.676829369381725e-05,5.118449907822395e-05,0.0001231775858592,8.493482583691473e-05,8.323254144120196e-05,3.657129832948575e-05,4.309885271342568e-05,4.047747298522436e-05
25,3.0097119979259644e-05,3.039654783835442e-05,4.356091719440934e-05,2.686803949090437e-05,4.295835908164253e-05,9.06753477825752e-05,7.078292270720865e-05,8.325313626450203e-05,3.644787324685362e-05,3.377847141791597e-05,3.0722113395692855e-05
26,2.8957670645698085e-05,2.8739898161149743e-05,4.355800888333152e-05,2.686803949090437e-05,4.316603080977528e-05,9.033476516065736e-05,6.083894018111831e-05,8.115862671658063e-05,3.398106499244346e-05,2.6458828656338568e-05,2.9236701047062428e-05
27,2.895330026389061e-05,2.8589700871561776e-05,4.355800888333152e-05,2.697026518880465e-05,4.1490751784722526e-05,8.784478606490179e-05,6.076058248435201e-05,3.491945067563156e-05,3.230654516115148e-05,2.628792550715007e-05,2.908717582416562e-05
28,2.8951822942721547e-05,2.8146238975934864e-05,4.350309300018892e-05,2.697209263777865e-05,2.4042397411848687e-05,8.787346164149346e-05,6.089760844071336e-05,3.38626624592457e-05,3.249457987230222e-05,2.5320012217446782e-05,2.8643013591832917e-05
29,2.9127206519800787e-05,2.8325606202528205e-05,4.3578617303185147e-05,2.697209263777865e-05,2.018254349407024e-05,8.78574862534455e-05,6.109023355076381e-05,2.8012023038343472e-05,3.072271647986965e-05,2.546907111093328e-05,2.88512061697447e-05
30,2.6357394477491056e-05,2.547967480103693e-05,4.351814207655708e-05,2.5460323278297405e-05,1.7750916734118543e-05,8.605659301987133e-05,5.856758272472804e-05,2.756236703908147e-05,3.03511807070376e-05,2.4891008043510684e-05,2.799068038388499e-05
31,2.6446652456805865e-05,2.4670811224813608e-05,4.396399579965382e-05,2.4896699224810143e-05,1.766051240527254e-05,8.153490390349716e-05,5.880958960386378e-05,2.709631940437107e-05,3.0463595688335437e-05,2.4206148231786544e-05,2.725782560203684e-05
32,2.5934297429961305e-05,2.412522107871522e-05,4.396399579965382e-05,2.257794110842108e-05,1.6821363788573234e-05,8.097729286516993e-05,5.036176810039464e-05,2.545198729553525e-05,2.873944806159144e-05,2.349681334420264e-05,2.700240524728925e-05
33,2.574626027175879e-05,2.412522107871522e-05,4.39750461210759e-05,2.257794110842108e-05,1.6915546830767655e-05,8.091785874935907e-05,5.036176810039464e-05,2.551558473767613e-05,2.876980968198795e-05,2.349681334420264e-05,2.673125089921862e-05
34,2.574626027175879e-05,2.339583431843593e-05,4.39750461210759e-05,2.257794110842108e-05,1.6982384433293377e-05,7.798205172567321e-05,5.040312918858233e-05,2.370249230094376e-05,2.8541847748868775e-05,2.237620754320941e-05,2.678036689405414e-05
35,2.5777861313228453e-05,2.339583431843593e-05,4.409184578364497e-05,2.226593301528744e-05,1.6982384433293377e-05,3.670057339276775e-05,3.790529058490984e-05,2.1201234050327034e-05,2.8648405143348348e-05,2.237620754320941e-05,2.2004241503090053e-05
36,2.569755912434797e-05,2.2937518940272783e-05,4.423037833330971e-05,2.226593301528744e-05,1.710645530431662e-05,3.5036973926594694e-05,3.098771853690925e-05,2.131664536039195e-05,2.585139193620126e-05,2.2393741300178825e-05,2.1668708645414305e-05
37,2.569755912434797e-05,2.2862215559345973e-05,2.834914876655523e-05,2.226593301528744e-05,1.710645530431662e-05,2.8054059830762072e-05,3.0918116818995874e-05,2.1466705141833383e-05,2.472279450941812e-05,2.2393741300178825e-05,2.1565704489184644e-05
38,2.5775951744776044e-05,2.2966577672959466e-05,2.834914876655523e-05,2.1636193129734635e-05,1.651424821281935e-05,2.8044768955331377e-05,3.0918116818995874e-05,2.1188556768162124e-05,2.4054737296387795e-05,2.242011019747742e-05,2.0860396740062664e-05
39,2.593861255137765e-05,2.2966577672959466e-05,2.7280493193685208e-05,2.1636193129734635e-05,1.651424821281935e-05,2.684697913762528e-05,3.085982153176427e-05,1.9094202032496426e-05,1.961798416040896e-05,2.1572108610001305e-05,2.0882331324273004e-05
40,2.593861255137765e-05,2.2924411061542592e-05,2.7283445199936063e-05,2.1646692317003357e-05,1.651424821281935e-05,2.1231833124818493e-05,3.085982153176427e-05,1.9008470343471813e-05,1.9563480922206862e-05,1.9206999169970268e-05,2.0882331324273004e-05
41,2.552156447546853e-05,2.2924411061542592e-05,2.7283445199936063e-05,2.16549438327808e-05,1.29018009001804e-05,2.1190887253981147e-05,3.0982776837958194e-05,1.9008470343471813e-05,1.6718001735812328e-05,1.8874991479972948e-05,2.0882331324273004e-05
42,2.552156447546853e-05,2.0793950720511688e-05,2.7283445199936063e-05,2.16089828694933e-05,1.29018009001804e-05,2.1190887253981147e-05,3.1077785463227494e-05,1.9012436102437383e-05,1.636698360738598e-05,1.8967131630960234e-05,2.088551381349005e-05
43,2.279806255469356e-05,1.906011362252689e-05,2.734238604592252e-05,2.160123365670732e-05,1.2678649130662144e-05,2.1192814572319027e-05,2.770758890800249e-05,1.9033622747931523e-05,1.605783236904178e-05,1.4019896477867264e-05,2.088551381349005e-05
44,2.2798725786045583e-05,1.8951663596059947e-05,2.734238604592252e-05,2.160123365670732e-05,1.2771530155886958e-05,2.1209488808377875e-05,2.767265205358854e-05,1.885805881192132e-05,1.5794414901581473e-05,1.3965120676535772e-05,2.055414534864799e-05
