,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10
0,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092,733686.1650297092
1,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366
2,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366
3,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366
4,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366
5,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479
6,421.5626854171813,559.6177850470766,559.6177850470766,559.6177850470766,559.6177850470766,559.6177850470766,559.6177850470766,559.6177850470766,559.6177850470766,559.6177850470766,559.6177850470766
7,373.3005835922383,610.456182433134,630.0895606919236,610.456182433134,610.456182433134,610.456182433134,610.456182433134,610.456182433134,610.456182433134,610.456182433134,610.456182433134
8,312.9003551774875,628.7041162426588,635.5202073211958,633.1232554845012,628.7041162426588,628.7041162426588,628.7041162426588,628.7041162426588,628.7041162426588,628.7041162426588,628.7041162426588
9,313.4560530432752,606.7017990630461,599.3980431401358,641.0382907652788,628.7173570156011,606.7017990630461,606.7017990630461,606.7017990630461,606.7017990630461,606.7017990630461,606.7017990630461
10,293.1183093838916,574.4974893123072,577.5732926191606,636.7432561689045,606.9105103871639,591.1925055706955,574.4974893123072,574.4974893123072,574.4974893123072,574.4974893123072,574.4974893123072
11,287.65901378570135,566.8833101356954,412.68588299144864,597.9669030787244,590.4132495084386,593.0866128784234,581.1921783028939,566.8833101356954,566.8833101356954,566.8833101356954,566.8833101356954
12,261.28482135992664,410.875595035161,398.2325658663144,453.8999736285392,463.5832495460104,463.2777208577692,468.66177143685513,450.4646734519639,410.875595035161,410.875595035161,410.875595035161
13,259.1526692993222,397.76556538511807,379.16487747728735,430.325240515015,461.8238370502671,446.76299787262406,452.13378307791913,435.2404027511052,397.76556538511807,397.76556538511807,397.76556538511807
14,252.4571095117401,392.8919676928344,355.6023609249282,426.1452292061725,457.42656651025214,451.6033265773536,443.2461937388683,427.8064312143314,392.8919676928344,392.8919676928344,392.8919676928344
15,231.9473961669338,379.4239657609403,332.43381314706227,386.8673781601559,438.23876986564017,437.3373892794497,442.465538051641,412.63995392056535,379.4239657609403,379.4239657609403,379.4239657609403
16,238.1046045848812,364.50467860039527,317.0321117552861,385.16689825725183,388.34329619632695,411.9946892548375,416.6163601975917,395.12749679270894,364.50467860039527,364.50467860039527,364.50467860039527
17,238.6613146449251,359.7169331770963,313.28372503872487,363.7927358835193,378.44784647792784,401.190500152552,408.0815429470284,385.55525751904105,359.7169331770963,359.7169331770963,359.7169331770963
