,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10
0,0.2232423559194039,0.2182336006883635,0.2182336006883635,0.2182336006883635,0.2182336006883635,0.2182336006883635,0.2182336006883635,0.2182336006883635,0.2182336006883635,0.2182336006883635,0.2182336006883635
1,0.4287857863450982,0.4255765025065497,0.4255765025065497,0.4255765025065497,0.4255765025065497,0.4255765025065497,0.4255765025065497,0.4255765025065497,0.4255765025065497,0.4255765025065497,0.4255765025065497
2,0.4142883648771952,0.416147210233494,0.416147210233494,0.416147210233494,0.416147210233494,0.416147210233494,0.416147210233494,0.416147210233494,0.416147210233494,0.416147210233494,0.416147210233494
3,0.4949236287199013,0.4995309405417328,0.4995309405417328,0.4995309405417328,0.4995309405417328,0.4995309405417328,0.4995309405417328,0.4995309405417328,0.4995309405417328,0.4995309405417328,0.4995309405417328
4,0.4976068181985339,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502
5,0.4976068181985339,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502
6,0.6206018875361493,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502
7,0.6335178485839994,0.5026101334111502,0.6287942223865666,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502
8,0.9112382090113578,0.5026101334111502,0.6237180713619114,0.6864286218232662,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502
9,1.204114754759658,0.5026101334111502,0.9613023270465636,0.6977470309767203,0.6784623027086136,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502
10,1.4057233632034,0.5026101334111502,1.2188294040165617,0.8919329653721089,0.6830716014580142,0.5956733203693485,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502
11,1.50196325499322,0.5026101334111502,1.3468691804089754,1.1586201627417658,0.9625537775283772,0.6286678788388035,0.5017109251637145,0.5026101334111502,0.5026101334111502,0.5026101334111502,0.5026101334111502
12,1.928777814676922,0.5026101334111502,1.6602147353269177,1.3685366042929603,1.19123685291595,1.0150312483479766,0.5801719715322723,0.5398722977861748,0.5026101334111502,0.5026101334111502,0.5026101334111502
13,2.249745746532449,0.5026101334111502,1.778488197171892,1.493883863871481,1.475261054460699,1.154908741967139,0.5944990959662062,0.5956124065934736,0.569985570694229,0.5026101334111502,0.5026101334111502
14,2.5505085824954152,0.4992396201286594,1.9650886353010295,1.8662317374322508,1.9282691536185903,1.3608113505401924,0.9151610915459384,0.6260709034365535,0.6419011908120705,0.6421571453386477,0.4992396201286594
15,3.046062772739255,0.6547427680418356,2.1010319711955168,2.220280334106999,2.267927373524822,1.51501444536343,1.0579905020763058,0.9373725554586306,1.0130034533145185,0.6985197886985166,0.6547427680418356
16,3.376098828508959,0.789203258025764,2.367552621413398,2.421172681998875,2.516820321551964,1.7787528251227005,1.35177871883892,1.2588678330036636,1.328121951512096,0.7734977326444222,0.7596249857158415
17,3.480599374657232,0.8742011211547368,2.7393134837664466,2.696182531665705,2.7714829859959784,1.90183902539218,1.527871396786577,1.3672758403281489,1.4560473050398215,1.161193416915927,0.7596249857158415
18,3.8469415669964873,1.0025703070864738,3.0931453357485488,2.8729735759252444,3.0828703889095475,2.127920701175111,1.7170877291990494,1.6049625647359098,1.4796355304736777,1.453271304997238,0.7596249857158415
19,4.161156613412151,1.2222312855387416,3.40143744524203,3.060685714786671,3.260278169169701,2.4605730431421127,1.921227535309664,1.832339169330797,1.7555691364204788,1.7812454133186926,0.7596249857158415
20,4.34930252031853,1.3149071541995436,3.559621579082101,3.5652551096538843,3.461673534252592,2.841602787838263,1.9884938459472603,1.8823051481512836,1.9882446910644749,1.8771833914730995,0.7596249857158415
21,4.724484650781336,1.71939900650102,3.895205259882797,3.778691275159671,3.5975740527077376,3.075343402455013,2.2312496274955,2.205373062872447,2.305144246260773,2.2145390582356823,0.7596249857158415
22,5.078640680737062,1.869453860594898,4.17127715051812,3.880695787647263,3.703196392313441,3.20345802059823,2.5974366860137126,2.565833684598657,2.491891460893464,2.5900139884564224,0.7596249857158415
23,5.305635619605549,1.9727197290488525,4.400823724057339,4.029859397868939,3.7781578967306175,3.571799034403438,2.807711689399415,2.7363773128979894,2.6989927004454137,2.889576176895996,0.7596249857158415
24,5.458619860841656,2.3614459322093246,4.8477468260058965,4.3990965581499015,4.111355264035727,3.761228278703422,3.0778265033380263,2.953080179496973,3.2106598221427305,3.06576049808368,0.7596249857158415
25,5.6437971934433175,2.533566132171067,5.064802796220615,4.532216110091351,4.281011362744274,3.860171493612203,3.369566101666514,3.2170663916881077,3.575351937200429,3.246340001061163,0.7596249857158415
26,5.948162276202742,2.896911345272104,5.271322544834775,4.76242491410972,4.554821306905941,4.090316041484409,3.726420673842646,3.424423911301097,3.953122973712708,3.318065917642277,0.7610412098757324
27,6.247742620142722,3.113725841349578,5.541104498715346,5.058739116134932,4.812525363081942,4.152303761565311,3.975697979696308,3.624350993056384,4.333869610946071,3.6041370968915567,0.803846755270447
28,6.498195266921099,3.5410346055078343,5.81145745759163,5.317409836186358,5.00640723018092,4.339574701996664,4.139155590284959,3.942324424878397,4.489238213064892,3.913733293617953,0.8316648703794053
29,6.585951509275313,3.737528009540634,6.083120304786395,5.498223795155628,5.162204958611229,4.593201441315236,4.287764487576036,4.164485551821155,4.69044452803198,4.283936322783128,0.8313122014012927
30,6.756103081189563,3.9039466545808414,6.284420384184859,5.780491188612661,5.333388365047068,4.81711770593412,4.667660323568614,4.29223537659941,4.9141203360180965,4.545396829307911,0.8292438415958016
31,6.948216557905595,4.044045639254669,6.505618255045503,5.950694395262129,5.523681989589769,5.048590726332719,5.018255748491272,4.627760590727908,5.250644734929693,4.742435093588155,0.8292438415958016
32,7.085524746192236,4.1700290030567775,6.741306782495065,6.2586134499043045,5.60921093658563,5.204452062574324,5.145134866885585,4.775072490655583,5.431163071281828,4.961800201796494,0.8292438415958016
33,7.236218244801989,4.259603945834169,6.884745387691373,6.413659196999827,5.730441421941883,5.428469497172613,5.230854185598675,4.957479425322425,5.528800502741563,5.147199121255062,0.8292438415958016
34,7.405394155887817,4.328737611836592,7.035284311246758,6.501636626068538,5.989233828654825,5.577767859986009,5.336185289362511,5.088308669904158,5.647438153215821,5.216112107613324,0.8292438415958016
35,7.507887119459194,4.556008158130712,7.132919360097872,6.592887000452276,5.99968933137308,5.757463073056767,5.609593471927846,5.231439289518899,5.810752108298231,5.443122636678336,0.8292438415958016
