,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9,g1_l10
0,17.20969885330133,17.208260534306294,17.208260534306294,17.208260534306294,17.208260534306294,17.208260534306294,17.208260534306294,17.208260534306294,17.208260534306294,17.208260534306294,17.208260534306294
1,17.190246638453004,17.188419275161003,17.188419275161003,17.188419275161003,17.188419275161003,17.188419275161003,17.188419275161003,17.188419275161003,17.188419275161003,17.188419275161003,17.188419275161003
2,17.17131226365683,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904
3,17.17131226365683,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904
4,17.17131226365683,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904,17.169106212868904
5,17.104951775070308,17.108318254704187,17.108318254704187,17.108318254704187,17.108318254704187,17.108318254704187,17.108318254704187,17.108318254704187,17.108318254704187,17.108318254704187,17.108318254704187
6,16.9342712291822,17.01115264205993,17.01115264205993,17.01115264205993,17.01115264205993,17.01115264205993,17.01115264205993,17.01115264205993,17.01115264205993,17.01115264205993,17.01115264205993
7,16.504513831201976,16.96489116607626,16.82972660093542,16.96489116607626,16.96489116607626,16.96489116607626,16.96489116607626,16.96489116607626,16.96489116607626,16.96489116607626,16.96489116607626
8,15.929041546812238,16.904380242325168,16.463101729363146,16.70465469621247,16.904380242325168,16.904380242325168,16.904380242325168,16.904380242325168,16.904380242325168,16.904380242325168,16.904380242325168
9,15.283878489821376,16.873830300951496,16.19793166617145,16.444855360012212,16.683112632257888,16.873830300951496,16.873830300951496,16.873830300951496,16.873830300951496,16.873830300951496,16.873830300951496
10,14.525307226611702,16.83536173819596,15.6197532155502,16.11673870631113,16.596278199460752,16.679093209507833,16.83536173819596,16.83536173819596,16.83536173819596,16.83536173819596,16.83536173819596
11,13.81411096774124,16.8052052219231,14.93134982611827,15.82224349696078,16.359367669675873,16.484768331951578,16.71032952295316,16.8052052219231,16.8052052219231,16.8052052219231,16.8052052219231
12,13.20597289991638,16.78971690131138,14.46483134421128,15.36142391473236,16.11743438250739,16.29519319154018,16.673973415285918,16.710790668420827,16.78971690131138,16.78971690131138,16.78971690131138
13,12.392027718157395,16.753863772686195,13.763738365562867,15.009238389392944,15.513048659142322,16.056662700961457,16.464125182768583,16.64866835694033,16.668423685590593,16.753863772686195,16.753863772686195
14,11.827802774049069,16.71204315480204,13.210388785301422,14.225950043413222,14.475693260203268,15.131128487460332,15.831780103807263,16.199958125372657,16.48956482586574,16.589747713898834,16.71204315480204
15,11.32786304298895,16.559309853224025,12.680872603308776,13.805096002110396,14.214733841882367,14.800197591912983,15.483603562322564,15.94059811888406,16.375644929964025,16.367124170756423,16.559309853224025
16,10.84769391615289,16.498776646834322,12.261581726868556,13.404204951884134,13.94271283484822,14.227122842550452,14.884224631815837,15.401412434776384,15.750675396038224,16.13798671566592,16.518197711957963
17,10.312925177314112,16.416231244096863,11.869999331029828,12.9849440269637,13.659455296738216,13.95892607921636,14.64904752705522,15.297230946656205,15.573601422165346,16.084667167447705,16.44669346340597
18,9.797452675045804,16.0890661855191,11.448375382963382,12.548678350773514,13.321617273539372,13.771824779906002,14.296577358232105,14.933426895691955,15.303190589795456,15.7503630829217,16.284480078235923
19,9.392966352729774,15.943519236219668,11.07324137075782,12.237703835288327,12.904586450022745,13.38508414393624,14.03098736441174,14.662966487536712,15.138388426801082,15.632908375759095,16.188437411219024
20,8.961541643678583,15.862503189722627,10.685173644819054,12.018637548467051,12.60810902514528,13.048686480339311,13.860161824949474,14.471803086873448,15.00291864781591,15.575443348085084,16.175188366847486
21,8.457923495733679,15.767012920520084,10.310612671532033,11.626336468680934,12.35477813561181,12.916415211866129,13.71599908712538,14.32569882191784,14.896841747518286,15.518379003572273,16.16874317749004
22,8.06015018327178,15.48123369480803,9.83618435397072,11.459500416355786,12.02729354622088,12.601786972380005,13.143699799073469,13.89922796895284,14.593883170939735,15.278617226921874,16.151208336164736
23,7.72242624391112,15.4447706528312,9.497984325217846,11.231302991707738,11.821066449277474,12.450887255552438,12.995108493083489,13.749198922701126,14.47779625745914,15.233515310970397,16.12503917350444
24,7.374553737636788,15.179950749320346,9.070685589744864,11.042833762803712,11.517478732018049,12.153317255359832,12.647776760544147,13.41080978182477,14.19737742649451,14.9922037676578,16.055949919429096
25,7.146248869228963,15.072127480635396,8.713196155949037,10.811446745992264,11.337944203817733,11.922927709540328,12.413353677700313,13.192752790721768,13.952847570252704,14.783440947145507,16.008770075922666
26,7.001424561346719,14.96790157431058,8.418729489174888,10.641362651593594,11.146436634565044,11.733205316797829,12.18485016205978,12.917349664262757,13.795156832383162,14.64774059974767,15.979851402019186
27,6.610111788933571,14.851399912615756,8.141339612154006,10.443395935884393,10.91691271886057,11.513372553038884,11.92538843943978,12.784323966685664,13.616307767123349,14.540545561039211,15.92242509471945
28,6.399514090782789,14.721679845661294,7.8425663679702975,10.292278506293869,10.764279873328478,11.349427831529898,11.700905494527555,12.588242624596326,13.368560535044724,14.437675661192593,15.908654100877817
29,6.206156879870589,14.081949361091151,7.532419051633858,10.048268043357044,10.516358210930443,11.122427365877243,11.432735335310962,12.27151776732352,12.865661038654396,13.732835370101846,15.546042050461656
30,6.032513674035577,13.28116746493158,7.118609340084456,9.548136485213222,10.028998105517358,10.766770060586476,11.089487815049916,11.841795800496342,12.357794051168169,12.90907202544368,15.061997509743476
31,5.787382221544239,13.1818042876726,6.849932492176814,9.36870318547154,9.95546841372536,10.5889517541326,10.82320080700898,11.605384836131188,12.245916119510737,12.725412229198948,15.021695662138054
