,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10,u5_l2
0,21.592130812295174,21.59859566410543,21.59859566410543,21.59859566410543,21.59859566410543,21.59859566410543,21.59859566410543,21.59859566410543,21.59859566410543,21.59859566410543,21.604617375856517,21.59859566410543
1,3.900212238131474,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.9110172340015694,3.913763533981319
2,3.900212238131474,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.9110172340015694,3.913763533981319
3,3.900212238131474,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.9110172340015694,3.913763533981319
4,3.900212238131474,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.913763533981319,3.9110172340015694,3.913763533981319
5,3.537855318728837,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.5425018136957376,3.801304470561397
6,3.5322158757033604,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.54415947619063,3.5425018136957376,3.792149575838302
7,3.5320296037189456,3.541258167945992,3.536135542462367,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.5395412950787604,3.6759165459523615
8,3.494992572957784,3.541258167945992,3.536135542462367,3.539774703460763,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.5395412950787604,3.664982955884096
9,3.3690657137742024,3.541258167945992,3.522247021678763,3.539774703460763,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.541258167945992,3.5395412950787604,3.664982955884096
10,3.314084430015494,3.541093459363432,3.509432397554889,3.495967877985773,3.541093459363432,3.541093459363432,3.541093459363432,3.541093459363432,3.541093459363432,3.541093459363432,3.5393732250965555,3.664982955884096
11,3.275219004009498,3.5332868192304345,3.4991025054922806,3.477963476619728,3.5185479110331443,3.5332868192304345,3.5332868192304345,3.5332868192304345,3.5332868192304345,3.5332868192304345,3.5314072657771707,3.664982955884096
12,3.2110088927553764,3.533286809603508,3.4621143478754264,3.477963466992801,3.510762082873981,3.52945492263995,3.533286809603508,3.533286809603508,3.533286809603508,3.533286809603508,3.5314072559537766,3.448342858624993
13,3.092679305042741,3.528635955288617,3.425984532216562,3.47331261267791,3.5061112285590905,3.524804068325059,3.528635955288617,3.528635955288617,3.480699423785928,3.528635955288617,3.526661486244704,3.376664223117075
14,2.716908206367696,3.528635955188241,3.3545670138612915,3.473312612577533,3.5015017423119428,3.522393522997386,3.528635955188241,3.528635955188241,3.480699423685552,3.481684593754909,3.526661486142279,3.304148409887464
15,2.5592490283940825,3.3986135702949283,3.244546261395921,3.40756001935854,3.4377129896611955,3.458604770346638,3.454755224303772,3.464847202537493,3.4169106710348043,3.417895841104161,3.3939855831899197,3.2682041517636886
16,2.3979003014010267,3.392665382878758,3.1450416403637558,3.354113636748364,3.3797635966291755,3.4557882808891005,3.451938734846234,3.462030713079955,3.406961756491697,3.3940818564067303,3.387916004193827,3.2302848612955506
17,2.3496622880149647,3.2110459271413907,2.9081410021415843,3.172494181010997,3.1823821657323093,3.240096643993152,3.270319279108868,3.2804112573425885,3.2253423007543307,3.212462400669363,3.217389668669926,3.213846436553029
18,2.210704319732193,3.1372893328075304,2.784596729393783,3.046431694306367,3.050251857162707,3.158826984080414,3.186600174943515,3.1807761589492487,3.1448907171710654,3.1387058063355022,3.1421278377170063,3.213846436553029
19,2.1704380082852786,3.110779870145131,2.682250641436088,2.937432837046629,3.0237423945003084,3.1160542158715416,3.155605668698748,3.1542666962868497,3.106209646489644,3.1121963436731037,3.115077365612517,3.191026418991646
20,2.1704380082852786,3.0807735337189115,2.6217487644599173,2.8949589458073763,2.9942400838438017,3.0892104639815376,3.1287619168087435,3.1250881954710867,3.077031145673881,3.0830178428573403,3.0853033851882685,3.163603297362755
21,2.099796515257233,3.0584227810996456,2.582869328822619,2.892609939200613,2.9492997147850373,3.046969875417761,3.078022784655846,3.101922672267758,3.041501358185731,3.060667090238074,3.078877995658981,3.148240849548653
22,2.072998080358636,2.9887904366138587,2.516114068211448,2.827005012205874,2.884593355517828,2.979763662523278,3.027180510749413,3.04857986767062,2.97197122875948,3.004881142123855,3.026998124325886,3.1447259782382138
23,1.9362680517935769,2.9205415428152697,2.498626052970051,2.786432144789184,2.858996521508193,2.920439143149396,2.970844026818032,3.001963057037118,2.9208283933606496,2.981514288236153,2.9999250945402745,3.084935480596995
24,1.8163932950675383,2.89157489987257,2.474220803190931,2.6698828792657823,2.843582716725558,2.9061659241626256,2.9394615966048474,2.9711594123600413,2.882430498517838,2.9214009838187702,2.9463013867329297,3.0075975727362474
25,1.809448237968461,2.890778125200606,2.4697008218479484,2.666379946561497,2.838357709382385,2.9061659241626256,2.9394615966048474,2.967550252178916,2.8643322328822296,2.9160139519509443,2.9447104162011235,3.001886705422618
26,1.809448237968461,2.8727319633946284,2.46406935095198,2.6430359000630763,2.820311547576408,2.888119762356648,2.921184346938021,2.949504090372938,2.8395671645633134,2.8979677901449667,2.922724946419088,2.949890278955391
27,1.809448237968461,2.809920969597112,2.458529763301172,2.6195052621874004,2.791188453832682,2.864589124480972,2.8674879246614764,2.9214865752164405,2.795070277100239,2.863488876188818,2.8987140914439085,2.89590201008177
28,1.809448237968461,2.770279997318508,2.412110942909102,2.579864289908796,2.7515474815540784,2.8249481522023685,2.827846952382872,2.868240832077367,2.755429304821636,2.8238479039102145,2.858264119731047,2.848455030071554
29,1.8080123409726157,2.744509271962569,2.3989322003720237,2.5611578769791525,2.739652287854345,2.8179407393009206,2.8020762270269324,2.8424701067214277,2.7296585794656973,2.798077178554274,2.849792945042106,2.840569997410776
30,1.8069612727024973,2.721587049501812,2.38931172868427,2.5586039616695566,2.737098372544749,2.7992328663539285,2.7887015058414746,2.8257784226541816,2.7151221994662302,2.775154956093518,2.8221581439200616,2.797829445547724
31,1.7501241069299431,2.720034692808519,2.361182009359592,2.5331396005867237,2.6765658271773685,2.794977550566709,2.7887015058414746,2.820868332755391,2.7151221994662302,2.775154956093518,2.779995295288201,2.7849579499003294
32,1.7501241069299431,2.705075793865279,2.3566599955850567,2.5181807016434834,2.652262322437627,2.780018651623469,2.7737426068982343,2.8059094338121517,2.7001633005229904,2.760196057150278,2.7647311126930583,2.746998922272337
33,1.735702324665955,2.6620455477118616,2.3358421327794736,2.506406524975482,2.642836895185228,2.742847540322113,2.763569522468776,2.795736349382693,2.6899902160935323,2.717522905250677,2.744599124134412,2.6945262987595755
34,1.7011536408698629,2.659183086008808,2.307813029313577,2.503544640834292,2.642836895185228,2.7339070589133927,2.754622384379973,2.7917897289579985,2.6718464071325063,2.717522905250677,2.676306194531069,2.6867805633956268
