,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10
0,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,17587.189538412378,22821.60869980593
1,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,814.1175893762166
2,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,814.1175893762166
3,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,814.1175893762166
4,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,821.4375230669366,814.1175893762166
5,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,782.263010359479,769.9093914038032
6,328.3899790584848,778.5962557319102,778.5962557319102,778.5962557319102,778.5962557319102,778.5962557319102,778.5962557319102,778.5962557319102,778.5962557319102,778.5962557319102,766.3077417102774
7,218.26626104908908,886.1203207246124,359.1982905393739,886.1203207246124,886.1203207246124,886.1203207246124,886.1203207246124,886.1203207246124,886.1203207246124,886.1203207246124,875.6687745304378
8,204.48813111665456,725.5340504116178,249.70326658225915,644.0173111302596,725.5340504116178,725.5340504116178,725.5340504116178,725.5340504116178,725.5340504116178,725.5340504116178,719.1184808459856
9,204.7928194019766,681.7309246822107,237.7356847174121,540.6150741465827,751.8315826757869,681.7309246822107,681.7309246822107,681.7309246822107,681.7309246822107,681.7309246822107,676.9072965683589
10,203.50514416529853,665.2936339156963,237.09770335893364,520.7669470759597,759.8064519516927,724.5848955768589,665.2936339156963,665.2936339156963,665.2936339156963,665.2936339156963,659.144598542263
11,206.0404512733805,614.3448783905559,213.860853078304,502.20363983870817,694.4938404304422,693.1548390274534,657.6039593627669,614.3448783905559,614.3448783905559,614.3448783905559,608.1666211877878
12,206.0404512733805,607.3405808143498,213.860853078304,454.2946634665252,675.9390752295279,681.7059333802936,669.5116297458512,648.4967030217796,607.3405808143498,607.3405808143498,597.7450285864057
13,207.1506601764683,539.1235426299435,212.58626614827932,374.19735497922153,639.0362935113073,606.8859173372585,595.8991674268217,595.5340472084272,557.3944222760927,539.1235426299435,528.756858158308
14,206.79072856121152,508.2596448909009,213.6599503994244,355.68122669931495,620.0809444329194,590.995701151519,560.3741138609367,560.0086615871184,543.4455582304528,524.7457334170413,510.6401900311739
15,206.3407225804909,500.3531204458922,213.81695168424727,338.8413583855236,569.7097702878834,565.7595436850909,542.2685593107427,531.7061513459644,515.4350328189239,513.1050290839565,506.9466828224295
16,207.04632296051008,463.0931858529893,177.68203650540022,324.4433978871303,503.3993718711768,513.2728421598824,492.5214935174292,490.9524932680887,464.4246449155285,461.9941977565489,453.5623345463909
17,207.0253595188516,459.0245005787184,174.8952770018698,291.74974386640685,493.2422916270138,506.8633887817319,493.867533080374,484.71955143734135,467.9109226617619,457.955931218771,447.1561582832263
18,191.87364450579727,452.3451101037733,171.1430529739012,281.17674863034745,469.659448268085,498.9146141001056,488.25984904294296,477.2127283409801,460.71692265928607,460.1144459480223,438.2354983268266
19,191.5068999669249,434.9785317839822,163.9588972143975,272.76617662772185,448.0607786930877,475.3518833977293,474.5451640014636,458.7132577562648,434.35610314996063,433.7490273468824,420.0812839773317
20,179.61278457544952,431.92592084333336,159.37909765689747,268.16619496310466,446.5311478964858,464.17342127467697,466.1529040875785,456.55112415549183,431.32033267087104,430.7189119064214,417.0104470223174
21,181.84364953405904,400.4986707405024,160.12474300953176,267.019015704121,432.0079205017795,433.1320509992248,446.56720911588735,418.6119396806345,402.3354773425796,399.2807462992071,408.2796676807532
22,180.0185954306472,397.5262942180188,162.12853814389803,263.96140212388667,421.82126900273977,423.60068471624976,417.03996663934834,412.4302289466386,395.0220781769808,392.8466123278202,406.7465563666788
23,157.1070833195482,352.5050098323744,157.56396791620932,256.6889506142095,367.4317685806854,372.2771114100539,370.7233031848588,358.4613876083547,352.2977054877896,347.69421742971707,366.0559069318901
24,147.42659199437665,346.9194743116608,153.94122549637643,249.50546023849904,355.2889651815771,364.4691038658088,364.34833079652407,352.5014201685139,340.1234665673747,343.151017554792,362.5726091011549
25,146.3959736603826,343.88037910230304,155.12975214522163,241.8431236839324,354.48824522015593,354.0099350081969,360.1051136193662,347.2890624685596,335.27483916560806,336.64265304215013,361.0547476130757
26,144.02794414999696,329.8770867270415,155.805359378336,233.96079619332644,350.50039387608734,337.02708709279773,344.27647087278933,336.62966139577503,324.2389381891836,326.02938017031704,347.20788401493405
27,143.05159830085654,328.98508879217053,152.74653665524363,226.97018717142515,348.3391292951411,341.1788643233955,342.9350893848924,335.14997108642973,325.0012992385677,326.1768889721671,347.8397845900852
28,143.33874516560266,331.35177260303743,153.72670300406335,222.57134618558132,345.99568570178207,339.28290397095907,341.75281356186554,333.4561656664004,324.9048189550526,327.0040158079448,349.512778644582
29,143.7067948244882,330.33257286721204,140.62667028263832,214.56595280802503,346.64191349891524,340.9229992165692,340.0262390620313,331.5122950104319,323.198723003657,326.2088215102619,329.96477053503946
30,142.27730910796356,327.1886105337442,138.27979070355542,211.7669717579727,345.49753410112135,340.56419893207595,340.4409272886704,330.5659611166188,321.9795761378035,324.7122575261973,319.49086279016467
31,143.19404244212163,323.4227909565808,136.917612290573,211.66338920715444,338.2763486568113,330.5705468988526,337.8026942401372,326.3670057055251,318.5705862596068,321.69441482940744,316.4039181763496
32,142.7915513706449,307.35757368473924,132.9834801911443,211.53988460223584,337.3764705788868,329.63860354014764,315.56057441232514,309.71139028187224,297.44455701976017,305.5276215687838,304.0093453884547
33,142.66050498574754,299.8057546933189,130.16407871498285,206.27565114622783,331.097204603916,323.3654559127379,310.47326365778935,300.3245194819702,288.4505577338829,292.10918934534936,300.42054120320773
34,136.9594773903232,288.74217964192883,130.156184986603,200.27982234868549,313.3545169155191,319.8562076531349,305.19489767613936,294.8486243407804,282.6120557557245,286.6883255834843,294.0366945112671
35,136.7865247618071,285.0371957858584,128.05621368376322,195.8805024573564,310.31725398590294,302.7356260974676,304.1361673538403,291.9465777127471,279.7234966306251,283.0935493230196,293.9247357021541
36,133.13185529805415,281.9284097892987,130.86878318719565,192.59772092054777,305.50643773416164,303.0174340045426,303.3024752375238,290.14625907372124,277.1214735238616,282.8777528020301,292.6736300487058
37,132.77866098492638,282.528388181358,124.29408669277043,190.58244618268284,303.3588396467728,296.1173734343608,301.2737947264175,288.0772424491075,275.7616818217771,280.6114863450789,290.84797380188564
38,132.48513891224144,279.2969590561153,122.65609847593676,187.66932386705057,277.7833688748369,292.4983639494343,303.2222032549578,286.5034535851061,275.9229543492352,277.9105070845337,289.95387712355586
39,130.12101622011843,276.71325054059463,122.37954047564529,186.94989450290444,273.17314995801735,288.7638747785898,299.8474791263112,288.38592608879054,276.57103175504494,274.3124575644004,288.07164657836574
40,127.91867708089832,274.81198844553126,122.06746138750964,186.86508879365945,270.8581262034603,288.05667950454523,298.8497734697287,286.5172404936161,282.5140060769694,276.8633698310629,287.40164520949185
41,127.9921188932704,264.84555778134256,120.92743646181752,172.21859324425512,266.7665134450832,271.3009633038796,284.0649433546715,273.82869814104583,268.8830228144332,262.8019710151997,274.991357165535
42,127.74388956795204,266.2403609545613,120.67310185543624,169.14543527271888,259.12803635486824,261.6348316191378,277.4467445854542,266.4316898333613,261.83064251941937,262.51601110354744,270.80547428810684
43,127.75990910960842,261.963953081904,118.8939718716766,168.77132219909598,253.5768507544082,257.46120044848755,272.4193680724006,261.67115650277714,257.7792360741471,257.29214114337964,266.9478834398988
44,126.96444225661634,260.94038629770125,117.40943432972574,165.88434922459845,251.31678565873855,256.72173436778843,269.8122207024648,261.62862663469303,259.43716842760244,262.5230973702578,265.6583219249795
45,125.09899290836216,244.66824610424536,116.66531389843657,164.03483687883698,250.3481197564064,244.92102672039383,252.53555446535407,243.97069768472616,243.08002240837973,245.2698056077493,245.64168118508445
46,123.218251508826,239.581668977293,115.70929500053592,162.87420048160567,247.26050507829805,242.6248497831363,247.75901531125967,239.2345214196349,239.69053577349604,241.59974359933247,240.6849443621316
47,121.42411283193827,237.79095730603507,115.1479949821654,163.2988438624949,246.0052200540036,241.3637793079256,246.54880696744863,237.0073856978344,238.4260370135754,239.32251467251905,239.35529392309587
48,119.39924531274042,233.7721205100322,113.06054307559128,152.29153709029936,244.26356938365296,239.10282158506783,242.67743637143388,232.72312377177468,234.3087134305986,234.94825039927545,236.2323187146598
49,117.75063958771015,226.36659466445175,110.98743595549423,148.4194608856359,241.21772417259456,232.2669145273927,233.8580923536406,225.4463103730768,225.86182370539905,226.3268577312272,229.88924416127972
50,115.78318758615134,219.47444361668468,110.0658083390433,142.63299609071709,232.2269906152426,222.48493496047465,224.955234911342,217.55534675042813,218.2264969528382,218.7133169384282,225.1662158251004
51,114.00605433965646,215.9363771927188,108.01103011632118,142.2305620220613,229.7084904836987,221.97515370600271,220.674198818659,216.98592440961704,216.4745244560663,217.10390091271196,223.01258164784016
52,110.47919299435738,213.56410018500893,106.87590242800717,141.76916669623006,227.56736969864536,220.31238251729215,218.3653111237764,215.13727612924396,214.47649560204684,214.86088257423577,221.16375576518087
53,109.16326428087662,210.6239348265941,105.95280836859928,142.11127862858598,220.8005773223884,214.83754417578956,215.19121589855425,211.6229088903614,211.25427702166576,212.0537829979236,218.94260115079408
54,107.63731600102544,208.7350506229033,105.6155559535962,138.7162923288733,215.4498200984434,210.72464781201404,211.4745068640649,207.8266217423061,207.52363940047096,207.794967087818,214.75423197816409
55,104.48199588700244,206.79652391151396,105.43249547585276,137.36193073182443,213.00691948208828,210.24245281035243,209.9631325274597,207.3670309815894,206.04966117292645,206.2054115330722,208.34040388830132
56,102.35343227360424,205.4338626321428,104.66228797298233,136.42528916206126,211.9038674576643,208.6938953851503,208.0356665341284,205.0963787667808,204.4461876643137,204.96794065249824,204.1205389948192
57,101.65460883885916,204.23862602630825,104.07250735945586,134.09225764253222,210.09225516746997,207.92187725408192,206.8615099266496,205.3490765252672,203.0055508641485,199.57906189452615,201.75647854800712
58,100.5349265463684,197.86705995106604,103.31634000308748,129.16455074686527,206.5707020538289,203.73918438340772,203.8788538136224,202.8443175394156,201.08281311044183,196.3177866549034,195.34682207460745
59,99.4517423054594,193.8212939456553,102.01966265462237,126.79025014140532,201.4789387756249,198.5140011310949,198.57674952278003,198.84600324050348,193.9704125735471,192.3285021602913,191.46127615966623
60,98.94972025667316,193.61291861488735,100.54684236470509,126.21724188271654,201.45295911394945,198.1659493053533,198.07116166275424,198.20718124417587,193.32696628575337,191.59445921224216,191.29484332387156
61,99.83243023208496,194.130413417853,99.25640054059608,125.72441172870856,200.8945933637625,198.04642798483343,198.93245865149197,198.2511137604999,193.7060041331233,192.160164185625,191.8689980067967
62,98.02285338397591,190.00602004437417,98.9004009965916,124.88905255864724,196.97338782838,186.0102215025548,194.67049798386248,194.1127434764261,190.4886257254381,188.39546296211745,187.9677360990821
63,96.91644728921892,188.87750455282992,98.5751181668784,123.01997739207732,195.1128968974815,184.31946120886343,192.85595806223523,192.74897977758465,189.9912822539236,187.15580126381536,186.3087674042717
64,95.57764154904496,187.3040572143404,97.76297068054272,119.84186862627293,191.78173871248467,181.7000791629966,190.8849918140623,192.00595009571995,186.53195011242136,186.4672773878568,183.15023813593825
