,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10
0,0.3921417772060691,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494
1,0.3921417772060691,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494,0.3907160487353494
2,0.3948813761496509,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882
3,0.3948813761496509,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882
4,0.3948813761496509,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882,0.3936070680095882
5,0.3911570776497503,0.3898414320030555,0.3898414320030555,0.3898414320030555,0.3898414320030555,0.3898414320030555,0.3898414320030555,0.3898414320030555,0.3898414320030555,0.3898414320030555,0.3898414320030555
6,0.1763546628292365,0.3519230438728927,0.3519230438728927,0.3519230438728927,0.3519230438728927,0.3519230438728927,0.3519230438728927,0.3519230438728927,0.3519230438728927,0.3519230438728927,0.3519230438728927
7,0.0633019051880081,0.3368948793245742,0.249708220654233,0.3368948793245742,0.3368948793245742,0.3368948793245742,0.3368948793245742,0.3368948793245742,0.3368948793245742,0.3368948793245742,0.3368948793245742
8,0.0295728349204784,0.2847768705717409,0.1764838517177243,0.2211357608913044,0.2847768705717409,0.2847768705717409,0.2847768705717409,0.2847768705717409,0.2847768705717409,0.2847768705717409,0.2847768705717409
9,0.0173797979753498,0.1264510410311561,0.059662784116461,0.1005566085680648,0.1071703521058792,0.1264510410311561,0.1264510410311561,0.1264510410311561,0.1264510410311561,0.1264510410311561,0.1264510410311561
10,0.0093230419784646,0.0620220655688168,0.0321718554712726,0.0420440952135921,0.0505098569997378,0.0520798247180461,0.0620220655688168,0.0620220655688168,0.0620220655688168,0.0620220655688168,0.0620220655688168
11,0.0085141111421269,0.0402909354473462,0.0193770092705098,0.0361448198426221,0.0358140971109345,0.0386166610051188,0.0402243954152135,0.0402909354473462,0.0402909354473462,0.0402909354473462,0.0402909354473462
12,0.0023380912109945,0.0285828532297712,0.0168318416667194,0.022251376873746,0.0222722078561157,0.0239870061969709,0.0276049715522705,0.0284025123105782,0.0285828532297712,0.0285828532297712,0.0285828532297712
13,0.0022915325304987,0.0202727687919867,0.0108459247757392,0.0138109417059542,0.0172467355887245,0.0187068346070193,0.0196315272855959,0.0205263749868833,0.0204230871756431,0.0202727687919867,0.0202727687919867
14,0.0020435551790625,0.0167540116714112,0.0070590452108363,0.0097714513057392,0.0128754122464837,0.0161906775495892,0.0164499655154593,0.0169995323259988,0.0169944952822841,0.0167540116714112,0.0167540116714112
15,0.0018439567226602,0.0161108332501784,0.0049444196894246,0.0073551545352267,0.0110171272172527,0.0158612142801442,0.0161542901930123,0.0162257963704454,0.016227265816467,0.0161108332501784,0.0161108332501784
16,0.0017046171670116,0.0131646283711204,0.0049256277974928,0.0051759297941415,0.0085587404505384,0.0128137925725505,0.0139614962427567,0.0135666712999809,0.0132738203594952,0.0131646283711204,0.0131646283711204
17,0.001519060938124,0.008432616456334,0.0049039649233572,0.0039348460911491,0.0039736190708928,0.0081539688323446,0.0088471414408726,0.0088310729579354,0.0086600926575597,0.008432616456334,0.008432616456334
18,0.0014684922476348,0.0047851738545188,0.0035406575257525,0.0023793030651491,0.0023073458670443,0.005658100291859,0.0043104115487622,0.0044676787838851,0.0049740936046068,0.0048888796395094,0.0047851738545188
19,0.0014207506870517,0.0033492418179484,0.0031192381589049,0.0023634953012316,0.001678886029128,0.0045357475784598,0.0027381395375571,0.0027215948432399,0.0026956393554728,0.0031555494962203,0.0033492418179484
20,0.001423952831477,0.002709433087144,0.0028879871227786,0.0016257432637807,0.0015896741328272,0.0043973331537979,0.0019592681043539,0.0019541929139241,0.0019847314682129,0.0019848393364944,0.0025891186774921
21,0.0013731382569199,0.0017119229273737,0.0028912290483159,0.0016249938052303,0.0014529389388357,0.0043536806012457,0.001773936636987,0.0016492890584562,0.0016808830862254,0.0017428070519285,0.0013350362863536
22,0.0013386058864741,0.0013495698911601,0.0023882864315503,0.0013490752565854,0.0013342370261413,0.0043208457881833,0.0015008254636005,0.0013173981254138,0.0013584424169574,0.0013492673828658,0.0007001035547608
23,0.0012589683575622,0.0013563606835568,0.0023887016063188,0.0013494895787294,0.001330412036379,0.0043228726760307,0.0014714532730119,0.0013051492343146,0.0013593243070948,0.0013485204630104,0.0005838292833122
24,0.0012404989517201,0.0012863985970698,0.0023737606644084,0.001350187814451,0.0012981649654365,0.0043259583288691,0.0010137204128643,0.0010038883476337,0.0010233079798762,0.0010055069657369,0.0002506960367116
25,0.0011038842225415,0.0012765935970434,0.0023750310619693,0.0010450679195127,0.0003768579734617,0.0015063505074999,0.0010110051178378,0.0010029598680163,0.0009823393614522,0.0010043873147962,5.02619118987965e-05
26,0.0010819042334235,0.0012723674745981,0.0013855866422661,0.0010459353883632,0.0002745352940516,0.0003907530238671,0.0010061271718983,0.0010001460822976,0.0009829661159307,0.0010049628557178,4.387109832167559e-05
27,0.0010833362944521,0.0012723674745981,0.0013286855222238,0.0010462594372833,0.0002589340924174,0.0003918948966612,0.0010066473961082,0.0010000923971159,0.0009829661159307,0.0010049628557178,4.387109832167559e-05
28,0.0010801212194863,0.0012701500241076,0.00131885932553,0.0010458992561968,0.0002175147761378,0.000393191277469,0.0010067987328892,0.0010002480229647,0.0009833664201028,0.0010051310890934,4.393392082405907e-05
29,0.0010719992502656,0.0012704396108514,0.0012986103635246,0.0010462975625036,0.0002172001394581,0.0003002373092618,0.0010010626223227,0.0009933814479221,0.0009838545432876,0.0010053959402581,4.244274943501829e-05
30,0.0010581019444299,0.0004036726222071,0.0013000377860468,0.0010476797856792,0.0002069762536419,0.0002964917844263,0.0010010036386331,0.0009934560164438,0.0009839110164525,0.0010054402816523,3.91221858497913e-05
31,0.00104049942397,0.0001255722318234,0.0013000377860468,0.0010489205132974,0.0002073925931701,0.0002682095170967,0.0009988428655598,0.0009938713149938,0.0009841118796792,0.0010056202770659,3.7683619372162064e-05
32,0.0010403267589098,0.0001255722318234,0.0013000377860468,0.0010492347563311,0.0002075210730285,0.0002681938003905,0.0009997488522678,0.0009939777802636,0.0009845157712406,0.0010056202770659,3.7683619372162064e-05
33,0.0009792978299344,2.708530102173e-05,0.0013000377860468,0.000732650152893,0.0002087270255066,0.0002636976290503,0.0010002180373571,0.0009949696880493,0.00098564663106,0.0010063658627526,2.424842047046004e-05
34,0.0009555545763816,2.708530102173e-05,0.0013000377860468,0.0007100162467703,0.0001565528236072,0.000248316066209,0.0009942564079624,0.0009949696880493,0.00098564663106,0.0010064228153849,2.424842047046004e-05
35,0.0009559945133117,2.7409952820602083e-05,0.0011628775443293,0.0007100865918007,0.0001554068455819,0.0002485018292521,0.0009940695128424,0.0009949696880493,0.0009858741878741,0.0010064254983936,2.4378143538858e-05
36,0.0009569629836607,2.728660318814421e-05,0.0011006431172332,0.0005778719683317,0.0001484707865629,0.0002291873040972,0.0009941230770072,0.0009951411809238,0.0009858741878741,0.0010064571328795,2.472733007996778e-05
37,0.0009441369331543,2.715828531647256e-05,0.0011009717743519,0.0005730761529825,0.0001401359786874,0.0002294712095186,9.720196342457773e-05,9.598082908646696e-05,6.890116505349718e-05,0.0001062801476625,2.444054572240663e-05
38,0.0009441369331543,2.723904797745925e-05,0.0005767751346969,0.0005711552231869,0.0001349901164092,0.0002267389106717,8.971103943714162e-05,8.064625046688016e-05,5.327460661700327e-05,0.0001061839958982,2.4703573788057023e-05
39,0.0003809264197174,2.729789116613003e-05,0.0005767751346969,0.0005696142973851,0.0001350376206438,0.0002262835872177,8.916206699934022e-05,8.07659603297779e-05,5.261685835655855e-05,3.16897894666558e-05,2.4767526170753488e-05
40,0.0003817010496262,2.4274540307982978e-05,0.0005749078298268,0.0005696602001451,0.0001328019829099,4.803452982891653e-05,6.14156393170978e-05,2.96142702612538e-05,2.780004452986804e-05,3.0277918876522792e-05,2.3839200669597868e-05
41,0.0003819496459935,2.4475247510348505e-05,0.0005758895515152,0.0005694701927921,0.000128605087008,4.739537219401573e-05,4.11581238702761e-05,2.797787177077676e-05,2.780004452986804e-05,2.797527476246131e-05,2.332601715186418e-05
