,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9,g1_l10
0,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277
1,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277
2,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277
3,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277
4,0.4715921425836569,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277,0.4662416277816277
5,0.275707276108536,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416
6,0.275707276108536,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416
7,0.275707276108536,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416
8,0.4249796713915624,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416,0.2747682504620416
9,0.4445795164544704,0.274752860469533,0.3831292880708363,0.274752860469533,0.274752860469533,0.274752860469533,0.274752860469533,0.274752860469533,0.274752860469533,0.274752860469533,0.274752860469533
10,0.463959978141057,0.274851607761631,0.3827053088065715,0.2996715892430112,0.274851607761631,0.274851607761631,0.274851607761631,0.274851607761631,0.274851607761631,0.274851607761631,0.274851607761631
11,0.6369439548836959,0.3219361602699266,0.3958689910919301,0.3415227504715783,0.4401082941216021,0.3220883789694445,0.5164300715073886,0.3219361602699266,0.3219361602699266,0.3219361602699266,0.3219361602699266
12,0.6411684353283699,0.4502190051624929,0.3958689910429101,0.3415227504190243,0.4401082940721011,0.3220883789218164,0.5164300714590409,0.478234114314556,0.4502190051624929,0.4502190051624929,0.4502190051624929
13,0.6578341278444324,0.4754516313353451,0.4240176681130204,0.3745296354451084,0.4646136567619186,0.3582884319935385,0.5363360245217992,0.5001575325404103,0.515744052288611,0.4754516313353451,0.4754516313353451
14,0.6897468493709775,0.49809020641484,0.4999476081025202,0.4032264119598071,0.5022376682761692,0.3933582293240638,0.5541897101904978,0.5201380703022351,0.5354475281772304,0.49809020641484,0.49809020641484
15,0.7718973874666979,0.5197502796950677,0.4999476029467242,0.4845105321868676,0.5022376635608625,0.4017398931319278,0.5541897055397655,0.5337256929753011,0.5355537671565729,0.5198900894117917,0.5197502796950677
16,0.7535818459066813,0.7223032657006037,0.6907537657263858,0.6380103012994347,0.659154654002676,0.6037718952047001,0.6922877410649094,0.6817453344348564,0.7276164739179853,0.7188334515812017,0.7223032657006037
17,0.7453088287191695,0.801279925654043,0.7692406735501112,0.7241879200828332,0.7417325126954947,0.7012068819809109,0.7702269840644569,0.7603458367295831,0.8068866812991621,0.796645560865238,0.8015434008456468
18,0.7438098760727196,0.8351580759119287,0.7928192233584441,0.7615980693290203,0.7721299410748389,0.7889012258097254,0.817718932414492,0.7918685477103982,0.8371395146843771,0.8296945314518759,0.8421785475318436
19,0.7438098760727196,0.8484250304811812,0.8014961964622815,0.7701727152027332,0.7866362975155233,0.8023441892011898,0.8281096499767779,0.8038886565058113,0.8495137131303989,0.8433153461551862,0.8558139177001258
20,0.7438098760727196,0.8578164747840663,0.8061129991105025,0.7801390133228892,0.7943042449722034,0.8155740910373249,0.836201753230962,0.8145876284099121,0.8614616509441955,0.8574205206251495,0.8655063654652003
21,0.7833322188894454,0.8425539515237516,0.774394827209737,0.7709661677306268,0.7822657991652816,0.7948999521517676,0.8186818214008397,0.7996731405843778,0.8422322585856638,0.8477548313050366,0.8547414725192858
22,0.7837877959381321,0.8510082873079706,0.7992255248302613,0.7772267294186379,0.7912501216914483,0.8031598231082424,0.8689841887235664,0.8410558479474706,0.849899045573464,0.8475351165201975,0.8635945499441438
23,0.8891947287686695,0.8510082873079706,0.8450367654055719,0.782501079739245,0.8183344376748446,0.8091807927111906,0.8698237197753169,0.8311168588131345,0.849899045573464,0.8475351165201975,0.8635945499441438
24,0.9693438475162756,0.8510082873079706,0.8450367654055719,0.8411641918200161,0.8182941286638084,0.8125660471731216,0.8861666134845068,0.8311168588131345,0.8492481204964253,0.8475351165201975,0.8771360582999936
25,0.9693438475162756,0.8513976901933428,0.8450367654055719,0.8439538446913755,0.832496759511946,0.8125660471731216,0.8861666134845068,0.8311168588131345,0.8496144212785538,0.8479257538616196,0.8775062130291631
26,0.9693438475162756,0.8935765103815702,0.8450367654055719,0.8439538446913755,0.832496759511946,0.8125660471731216,0.9034719532809888,0.837828340107724,0.8616686143505751,0.8894941340799787,0.9187093217985942
27,0.9329997776885066,0.8963647583191606,0.7955132903323884,0.7959549006894876,0.8135195096243516,0.7771496659176802,0.872002662309147,0.8005300167990658,0.8520785432902912,0.8968509017939049,0.919719513827582
28,0.9069092301893408,0.8979359606637645,0.7965765310497226,0.814076552833592,0.815306432571223,0.7788975858642883,0.9162898925966788,0.8019848480534457,0.8752154157580861,0.8984005525344975,0.95727407530633
29,0.9054286687063364,0.8967854820302285,0.7944661406154326,0.8611255458958064,0.8141036013060667,0.7774976593263647,0.915213152911192,0.8577992649061281,0.8738348430622743,0.8972268772926936,1.0006462888814396
30,0.9054286687063364,0.9062845401156444,0.7776356507326854,0.8455908134589482,0.8031630242621006,0.7633124019392299,0.9092181364713576,0.843104086358373,0.8697973458821097,0.9172445810209248,1.0138041276785763
31,0.9197206108131598,0.8929883436113403,0.787793640806181,0.8455908134589482,0.7971072068839721,0.8231485356955065,0.9292155008237564,0.8410951766198392,0.8697973458821097,0.9142521268434316,1.0328003740197556
32,0.9197206108131598,0.8806092878260142,0.7717285252130651,0.8313269656924944,0.7856067772458273,0.8095968367257634,0.9335871360996416,0.8271662891810055,0.8749028721421055,0.9026950931936856,1.0272918997528384
33,0.9085012811725331,0.8699111354806024,0.7608435915997164,0.8385602108422763,0.7854223042928661,0.7893809265686671,0.9398205629330072,0.8206298383199625,0.877298521395322,0.8948466187270626,1.0346804358332369
34,0.9083189313484672,0.8879796372297852,0.7811608783718791,0.8205852253278408,0.7695957553819774,0.7789549909715295,0.9473170508946076,0.798671867025461,0.8607447692930797,0.9138644865645196,1.0465111211348312
35,0.9157129948615436,0.887295353946067,0.7389864431408106,0.7695311809971496,0.7360166478987882,0.7426795425133936,0.9342102752265165,0.7759300884137589,0.8343670837825335,0.8913510911447242,1.0370235140180402
36,0.9157129948615436,0.8853129189716086,0.817358713784623,0.7671381912053111,0.7902385458176714,0.7976460660587421,0.956292977201248,0.856238773253922,0.8708958097510764,0.9250348288222464,1.052902483574962
