x0,x1,x2,x3,x4,x5,x6,x7,x8,Value,Timestamp
-31.911667242381064,-31.9791245340096,-30.986170214614003,-31.912754152042304,-32.33454058091113,-31.169939882732216,-31.823750414336363,-31.102741159555023,-31.918724834562102,20.78119701072626,73
-31.70162299755502,-32.15828675095649,-32.075584191595574,-31.8060800986558,-32.16126703712437,-31.26686756366087,-31.737293828114982,-31.993585994007514,-32.27042595807991,21.335365191812286,75
-31.813403186435117,-31.434592576541654,-32.211738225734926,-31.487516471223376,-31.73467847321205,-31.901459023106604,-31.377221149188845,-31.853353216365452,-31.2444398307912,21.752146910589417,77
-31.443032689420253,-32.321701561714285,-32.140642167367275,-31.56328839126577,-31.70716666068764,-31.61217090749236,-31.651745440133723,-30.841638098816613,-31.750468361692114,21.94352999990308,80
-32.30440128927228,-31.81376183671157,-31.98508627697976,-31.269075326608917,-31.242378993806312,-31.578267794324482,-31.99667983511972,-31.774926241187977,-31.68764181824386,21.581653173530086,86
-31.716252488566013,-31.71338673103193,-31.795606387207002,-31.877382549904876,-31.684760572243164,-31.77194500564537,-31.536489085984712,-31.47662047048697,-31.577401394956954,21.92931107001738,10989
-31.71459091765605,-31.862094358727113,-31.86680134389878,-31.685815976425506,-31.91442120480749,-31.72386622007493,-31.490914787412333,-31.691832712249767,-31.671254957045907,21.730008637716928,21213
-31.793711761307165,-31.75561665383903,-32.01105394467675,-31.741441924269633,-32.15138984986131,-31.69424459736844,-31.723174790415975,-31.556258392184013,-31.664438747337417,21.697972691661157,32366
-31.6312810765085,-31.805964756368514,-31.751645774362526,-31.772518206962868,-31.707185622440694,-31.90504167136747,-31.77035784109856,-31.56494650160333,-31.907080730847134,21.63532203554797,42057
-31.757414026213674,-31.718760546894682,-31.795335830923467,-32.03263871784849,-31.619708544935413,-31.78698119975129,-31.56777703106712,-31.748894016308938,-31.690647527881424,21.75509737655749,52089
-31.788116698229217,-31.74051712137458,-31.993068323377525,-31.7743523792184,-31.706960238310536,-31.26908263198476,-31.72758294433863,-31.474344228876024,-31.83354583424304,21.64725872260874,63951
-31.71459091765605,-31.862094358727113,-31.86680134389878,-31.685815976425506,-31.91442120480749,-31.109000682071162,-31.490914787412333,-31.691832712249767,-31.671254957045907,21.62482432423625,74102
-31.84927415237422,-32.08208980868957,-31.210030140226742,-31.794376551360184,-31.631120324829176,-31.64261672636771,-31.67145912196414,-31.56513881508122,-31.703638697564216,21.788505364332682,85076
-30.42197242577746,8.849888588685879,-10.060549683539833,-24.947453932190996,23.057582380114745,-28.85905756220395,4.5990735028644565,-5.029281037180464,-24.2787561293692,20.959592490844404,85141
-31.689354008657606,-32.02133216424833,-31.937926356328585,-31.733153045900966,-32.212106713055526,-31.822487718021076,-31.551567729888923,-31.491002931654414,-31.531959265858667,21.76982897122907,96374
-31.724920034584393,-31.87075753750946,-31.8884646811275,-31.655972010875704,-32.37201504849323,-31.89131734050883,-31.67530654844072,-31.396934656208163,-31.74945477878694,21.73067351754696,106978
-31.7802112865709,-31.629150226116955,-31.957814952800657,-31.925873936518663,-31.658495581721336,-31.9134500629911,-31.730041948373916,-31.971883596667173,-31.956197844914236,21.20983042386999,119559
-31.69396059130174,-31.906495257674273,-31.801455689166218,-31.601595038478354,-31.679636526057386,-31.24845119410937,-31.476313611165576,-31.806449347578848,-32.01140483666529,21.689616782145745,131955
9.451455951273097,28.072786837454785,3.9499281415332845,13.736470097762371,-19.401182096335102,4.148915166661979,10.623297768729117,25.419008692633362,-21.664676391498283,21.248128450531574,132050
0.5568476581233455,-6.87789534286868,-26.33661840174269,24.649540896744377,26.85062267343568,3.6656334953746494,13.956464613355685,22.736176332701746,-21.059748335261443,21.20308770570749,132149
-31.530925691125677,-31.714027146264225,-31.715443050017353,-31.62651197566629,-31.610974418838648,-31.228636812405878,-31.5709676206068,-31.188955212210825,-31.64088893618011,22.034557600881016,143600
-31.678320786701605,-31.623380491273398,-31.001112166929556,-31.950836675017122,-31.534985825381835,-31.84434472522736,-31.58892543801012,-31.710362825227634,-31.421036773763202,21.84400971989476,155250
-31.678763903072635,-31.939297345561243,-31.622161282578766,-31.65105755251541,-31.6583117965938,-31.64471011845524,-31.863202341348938,-31.048729207599674,-31.936577232170016,21.618343493746504,168615
-31.401197288113487,-31.89322571718985,-30.973351269989784,-32.095655894607695,-31.819976589087418,-31.67287914699481,-31.725077588077685,-31.550014263009757,-31.532765219309006,21.72015616459186,180064
-31.96881431704878,-31.591345094505417,-32.12845552398583,-31.739272423871327,-31.625181018476546,-31.166962036415004,-31.91397181699232,-31.425236730441352,-31.923977981066646,21.51338013547912,191438
-32.133611128391735,-32.29845790139494,-31.72666956232195,-31.777513494337786,-31.881458841681077,-31.76112314575819,-31.717201783925592,-31.89804338464445,-31.916820853077763,21.340122075443382,206071
-32.078864152521405,-31.5099521223452,-31.780734947334928,-31.930246091870224,-31.737024522983535,-31.173523029168297,-31.733954727187957,-31.504742373142346,-31.883083928628327,21.56528895968486,217558
-32.06136134485879,-32.14679820399881,-31.885095411117103,-32.02737916133287,-32.07532956390404,-31.835291266705795,-31.87190670490054,-31.678764161219952,-31.982658805405265,20.7539166349503,233109
-31.688541872182824,-31.96431435567512,-31.739906805475016,-32.05441543032737,-31.887581116941448,-31.76488653047689,-31.76969953734478,-31.641730353259867,-31.960082227282687,21.319815108700443,245460
-32.06136134485879,-31.93017248280671,-31.885095411117103,-32.02737916133287,-32.07532956390404,-31.835291266705795,-31.87190670490054,-31.678764161219952,-31.982658805405265,20.688010228114234,259919
-32.06136134485879,-31.93017248280671,-31.885095411117103,-32.02737916133287,-32.07532956390404,-31.835291266705795,-31.52373696636954,-31.678764161219952,-31.982658805405265,21.028115229374265,271496
-32.11749200623273,-32.09514821318698,-31.69760227377973,-31.651751844601055,-32.19119903206987,-31.86856726534275,-31.915777660402515,-31.494567929928543,-32.02913686196029,21.356774811729036,282282
-31.7550814451978,-31.594372520497966,-31.885095411117103,-32.02737916133287,-32.07532956390404,-31.835291266705795,-31.87190670490054,-31.678764161219952,-31.982658805405265,21.193324687646204,293803
-29.663530336612798,3.2201980431079207,22.03278009954124,7.887764777416713,30.595296773734823,24.57189528309766,-25.391772141820304,28.682762485655346,4.583115558072805,21.717507395142505,293957
-28.754763547201318,18.246685658603354,-18.66274915212183,-26.178528835082865,2.051226006748948,-14.371943237991623,22.906641731042377,27.171544288945,-9.233388856008965,21.1829713305526,294046
-32.04361128565899,-31.93017248280671,-31.885095411117103,-31.15277356556485,-32.07532956390404,-31.835291266705795,-31.87190670490054,-31.678764161219952,-31.957489715660078,20.775190726986846,305508
-32.06136134485879,-31.93017248280671,-31.885095411117103,-32.02737916133287,-32.07532956390404,-31.835291266705795,-31.87190670490054,-31.678764161219952,-31.496675199815886,21.084392612243576,317264
17.213663053185996,32.54859457833655,-22.496920519433793,5.931175605189765,-18.868167833027755,16.470098803505884,23.535970510867166,-29.59347818810313,-12.483736827577445,21.793348783943333,321258
-31.97188836581106,-32.0929083508313,-31.745659495917835,-31.528090218960116,-31.993396929603275,-31.648786497892445,-31.8364985036174,-31.812567773632367,-31.955722981969302,21.276848949046975,332854
-31.95975302467631,-31.713076772487288,-31.89813097204409,-31.94844017431943,-32.277707795690546,-31.517986822501808,-31.896860585685197,-31.823283380514468,-31.994837174195673,21.198696597646354,344614
-32.06136134485879,-31.83126593092597,-31.885095411117103,-32.02737916133287,-32.07532956390404,-31.835291266705795,-31.87190670490054,-31.678764161219952,-31.982658805405265,20.778243829055032,359506
-32.06136134485879,-31.83126593092597,-31.885095411117103,-31.323508109237473,-32.07532956390404,-31.835291266705795,-31.87190670490054,-31.678764161219952,-31.982658805405265,21.057914521061765,370085
9.174962264950366,8.155226082043562,-22.701200220250495,2.4872520609152033,-5.346215096434143,-32.676540502594484,-2.94313826143026,1.119218398600168,-13.163817762595801,20.56288161283317,370224
-31.939647622106012,-31.93017248280671,-31.61798549808915,-32.02737916133287,-32.07532956390404,-31.835291266705795,-31.87190670490054,-31.678764161219952,-31.982658805405265,20.991542025505467,379290
-32.01995436463011,-31.926099021165207,-31.730709840112564,-32.23828222180721,-32.08739765840051,-31.787100395790468,-31.831743544938895,-31.522562803427654,-31.828602527846183,21.304356798553417,390756
