,No Hypothesis
0,20.15988718890908
1,20.15988718890908
2,20.15988718890908
3,20.15988718890908
4,20.15988718890908
5,20.15988718890908
6,20.15988718890908
7,20.15988718890908
8,20.15988718890908
9,20.15988718890908
10,20.15988718890908
11,20.15988718890908
12,20.15988718890908
13,20.15988718890908
14,20.15988718890908
15,20.15988718890908
16,20.15988718890908
17,20.15988718890908
18,20.15988718890908
19,20.15988718890908
20,20.15988718890908
21,20.15988718890908
22,20.15988718890908
23,20.15988718890908
24,20.15988718890908
25,20.15988718890908
26,20.15988718890908
27,20.15988718890908
28,20.15988718890908
29,20.15988718890908
30,20.15988718890908
31,20.15988718890908
32,20.15988718890908
33,20.15988718890908
34,20.15988718890908
35,20.15988718890908
36,20.15988718890908
37,20.15988718890908
38,20.15988718890908
39,20.15988718890908
40,20.15988718890908
41,20.15988718890908
42,20.15988718890908
43,20.15988718890908
44,20.15988718890908
45,20.15988718890908
46,20.15988718890908
47,20.15988718890908
48,20.15988718890908
49,19.501253594506693
50,19.501253594506693
51,19.501253594506693
52,19.501253594506693
53,19.501253594506693
54,19.501253594506693
55,19.501253594506693
56,19.501253594506693
57,19.501253594506693
58,19.501253594506693
59,19.501253594506693
60,19.501253594506693
61,19.501253594506693
62,19.501253594506693
63,19.501253594506693
64,19.501253594506693
65,19.501253594506693
66,19.501253594506693
67,19.501253594506693
68,19.501253594506693
69,19.501253594506693
70,19.501253594506693
71,19.501253594506693
72,19.501253594506693
73,19.501253594506693
74,19.501253594506693
75,19.501253594506693
76,19.501253594506693
77,19.501253594506693
78,19.501253594506693
79,19.501253594506693
80,19.501253594506693
81,19.501253594506693
82,19.501253594506693
83,19.501253594506693
84,19.501253594506693
85,19.501253594506693
86,19.501253594506693
87,19.501253594506693
88,19.501253594506693
89,19.501253594506693
90,19.501253594506693
91,19.501253594506693
92,19.501253594506693
93,19.501253594506693
94,19.501253594506693
95,19.501253594506693
96,19.501253594506693
97,19.501253594506693
98,19.501253594506693
99,19.501253594506693
100,19.501253594506693
101,19.501253594506693
102,19.501253594506693
103,19.501253594506693
104,19.501253594506693
105,19.501253594506693
106,19.501253594506693
107,19.501253594506693
108,19.501253594506693
109,19.501253594506693
110,19.501253594506693
111,19.501253594506693
112,19.501253594506693
113,19.501253594506693
114,19.501253594506693
115,19.501253594506693
116,19.501253594506693
117,19.501253594506693
118,19.501253594506693
119,19.501253594506693
120,19.501253594506693
121,19.501253594506693
122,19.501253594506693
123,19.501253594506693
124,19.501253594506693
125,19.501253594506693
126,19.501253594506693
127,19.501253594506693
128,19.501253594506693
129,19.501253594506693
130,19.501253594506693
131,19.501253594506693
132,19.501253594506693
133,19.501253594506693
134,19.501253594506693
135,19.501253594506693
136,19.501253594506693
137,19.501253594506693
138,19.501253594506693
139,19.501253594506693
140,19.501253594506693
141,19.501253594506693
142,19.501253594506693
143,19.501253594506693
144,19.501253594506693
145,19.501253594506693
146,19.501253594506693
147,19.501253594506693
148,19.501253594506693
149,19.501253594506693
150,19.501253594506693
151,19.501253594506693
152,19.501253594506693
153,19.501253594506693
154,19.501253594506693
155,19.501253594506693
156,19.501253594506693
157,19.501253594506693
158,19.501253594506693
159,19.501253594506693
160,19.501253594506693
161,19.501253594506693
162,19.501253594506693
163,19.501253594506693
164,19.501253594506693
165,19.501253594506693
166,19.501253594506693
167,19.501253594506693
168,19.501253594506693
169,19.501253594506693
170,19.501253594506693
171,19.501253594506693
172,19.501253594506693
173,19.501253594506693
174,19.501253594506693
175,19.501253594506693
176,19.501253594506693
177,19.501253594506693
178,19.501253594506693
179,19.501253594506693
180,19.501253594506693
181,19.501253594506693
182,19.501253594506693
183,19.501253594506693
184,19.501253594506693
185,19.501253594506693
186,19.501253594506693
187,19.501253594506693
188,19.501253594506693
189,19.501253594506693
190,19.501253594506693
191,19.501253594506693
192,19.501253594506693
193,19.501253594506693
194,19.501253594506693
195,19.501253594506693
196,19.501253594506693
197,19.501253594506693
198,19.501253594506693
199,19.501253594506693
200,19.501253594506693
201,19.501253594506693
202,19.501253594506693
203,19.501253594506693
204,19.501253594506693
