,Good,Good_Poor,Good_Weak,Poor,Weak
0,3.28764790663343,627.2956234716074,116.14962146907368,627.2956234716074,116.14962146907368
1,3.28764790663343,3.28764790663343,3.28764790663343,293.0757951189374,116.14962146907368
2,3.28764790663343,3.28764790663343,3.28764790663343,276.7344661179679,116.14962146907368
3,3.28764790663343,3.28764790663343,3.28764790663343,171.39740212144162,116.14962146907368
4,3.28764790663343,3.28764790663343,3.28764790663343,171.39740212144162,116.14962146907368
5,3.28764790663343,3.28764790663343,3.28764790663343,171.39740212144162,116.14962146907368
6,3.28764790663343,3.28764790663343,3.28764790663343,171.39740212144162,99.6547590032106
7,2.068891928457315,3.28764790663343,3.28764790663343,171.39740212144162,99.6547590032106
8,2.068891928457315,1.867490792008088,1.867490792008088,171.39740212144162,99.6547590032106
9,1.1301260793503078,1.5745673401363398,1.5745673401363398,171.39740212144162,99.6547590032106
10,1.1301260793503078,1.5745673401363398,1.5745673401363398,171.39740212144162,99.6547590032106
11,0.6986653577556741,1.06701014763548,1.06701014763548,171.39740212144162,98.68199390645432
12,0.6986653577556741,1.06701014763548,1.06701014763548,171.39740212144162,98.68199390645432
13,0.6986653577556741,1.06701014763548,1.06701014763548,171.39740212144162,98.68199390645432
14,0.6986653577556741,1.06701014763548,1.06701014763548,171.39740212144162,98.68199390645432
15,0.6986653577556741,1.06701014763548,1.06701014763548,170.56698750166206,98.68199390645432
16,0.6986653577556741,1.06701014763548,1.06701014763548,170.56698750166206,98.14528672377848
17,0.6986653577556741,1.06701014763548,1.06701014763548,170.56698750166206,97.87479242609584
18,0.6986653577556741,1.06701014763548,1.06701014763548,114.67725933020124,97.5271021016435
19,0.6986653577556741,1.06701014763548,1.06701014763548,114.32539815331106,96.93808449751428
20,0.6007773612997838,1.06701014763548,1.06701014763548,109.21570589768416,96.68963198004666
21,0.594833325697592,0.5111239663013907,0.7510207409751628,106.00710704590568,95.49298604656346
22,0.594833325697592,0.3758653726650854,0.5048471300779487,104.87384174874256,94.63800646050808
23,0.594833325697592,0.3758653726650854,0.5048471300779487,104.50192606152687,93.64668225923783
24,0.594833325697592,0.2732983913708198,0.5048471300779487,103.12794552439966,92.99637473349895
25,0.5262484981348599,0.2732983913708198,0.5048471300779487,103.12794552439966,82.76753339904745
26,0.5262484981348599,0.2732983913708198,0.38337654276165,102.34912588634816,75.86976155544507
27,0.5262484981348599,0.2627819750635575,0.313901759667746,102.34912588634816,69.48728731473975
28,0.5262484981348599,0.2627819750635575,0.2983923908782659,95.14164710593262,64.49593545838289
29,0.5262484981348599,0.2627819750635575,0.2858050418983507,94.14742546730804,61.56202747936264
30,0.5262484981348599,0.2627819750635575,0.2858050418983507,85.49371443254823,56.83885501260845
31,0.5262484981348599,0.2627819750635575,0.2858050418983507,84.73520263716578,51.515593654233335
32,0.5262484981348599,0.2627819750635575,0.2354337865310983,84.73520263716578,47.09382621399875
33,0.5262484981348599,0.2367429224569472,0.2334898876242369,83.61485164449748,44.9108964320921
34,0.5262484981348599,0.2367429224569472,0.2334898876242369,83.14859549261448,44.58231772382599
35,0.5262484981348599,0.2367429224569472,0.2237907734870818,81.72224671211978,44.58231772382599
36,0.5262484981348599,0.2367429224569472,0.2237907734870818,76.95916171922282,44.58231772382599
37,0.5262484981348599,0.2367429224569472,0.2119168723088744,75.17524979893669,44.58231772382599
38,0.5262484981348599,0.2367429224569472,0.2119168723088744,73.77126037551655,44.53726174571993
39,0.5262484981348599,0.160904611980804,0.2015913335052654,73.67309750073561,44.41149639058509
40,0.5262484981348599,0.160904611980804,0.2015913335052654,72.81645695743525,44.36950689466541
41,0.484131142082397,0.160904611980804,0.2015913335052654,69.40400297743639,44.35040675224992
42,0.484131142082397,0.160904611980804,0.170790411017909,69.23870936139724,44.348731448801296
43,0.484131142082397,0.160904611980804,0.1504043115893779,68.25061374840426,44.348543653684224
44,0.484131142082397,0.160904611980804,0.1504043115893779,64.85748435517485,44.3484015116611
45,0.484131142082397,0.160904611980804,0.1504043115893779,63.65613380621455,44.34837419800753
46,0.484131142082397,0.160904611980804,0.1504043115893779,63.32129865034939,44.34827815085669
47,0.484131142082397,0.160904611980804,0.1504043115893779,61.791489588605856,44.3482730498376
48,0.484131142082397,0.160904611980804,0.1504043115893779,61.05657345332937,44.3482730498376
49,0.484131142082397,0.160904611980804,0.1504043115893779,61.05657345332937,44.3482682841089
50,0.484131142082397,0.160904611980804,0.1504043115893779,56.1387100457848,44.3482682841089
51,0.484131142082397,0.160904611980804,0.1236767949053887,56.1387100457848,44.3482682841089
52,0.4620788052750862,0.160904611980804,0.1181264218171491,54.33064819962028,44.34826505148631
53,0.4412943368612071,0.160904611980804,0.110945871838139,51.959263912315706,44.34826505148631
54,0.3922832339508617,0.160904611980804,0.1047334295091314,51.86399336778905,44.34825213772154
55,0.3922832339508617,0.160904611980804,0.1047334295091314,51.86399336778905,44.34825213772154
56,0.3396216667159191,0.160904611980804,0.1047334295091314,50.47602970117763,44.34825213772154
57,0.3197780939816249,0.160904611980804,0.1047334295091314,50.47602970117763,44.34825213772154
58,0.3032060998030709,0.160904611980804,0.0960995712781638,49.794476866237446,44.34825213772154
59,0.3032060998030709,0.160904611980804,0.0960995712781638,49.57342869212173,44.34825213772154
60,0.3032060998030709,0.160904611980804,0.0960995712781638,48.83494228721889,44.34825213772154
61,0.3032060998030709,0.160904611980804,0.0960995712781638,48.83494228721889,44.34825213772154
62,0.3032060998030709,0.160904611980804,0.0960995712781638,47.874578916306426,44.34825213772154
63,0.3032060998030709,0.160904611980804,0.0960995712781638,47.874578916306426,31.829427361052243
64,0.3032060998030709,0.160904611980804,0.0960995712781638,47.197076858072734,23.369359676242244
65,0.3032060998030709,0.160904611980804,0.0960995712781638,46.6893724380682,18.560230172945023
66,0.2628409269193787,0.160904611980804,0.0960995712781638,46.08799693196617,15.533028851088694
67,0.2628409269193787,0.160904611980804,0.0960995712781638,42.512536404063454,14.262256978402323
68,0.2628409269193787,0.160904611980804,0.0960995712781638,42.47138584376629,14.262256978402323
69,0.2628409269193787,0.160904611980804,0.0960995712781638,42.47138584376629,14.262256978402323
70,0.2628409269193787,0.160904611980804,0.0960995712781638,41.286923685702575,13.37651211275541
71,0.2628409269193787,0.1018179825657247,0.0960995712781638,38.65162958510464,13.00948596772266
72,0.2628409269193787,0.1018179825657247,0.0960995712781638,38.65162958510464,12.723021096093548
73,0.2628409269193787,0.1018179825657247,0.0960995712781638,35.00501414667523,12.112297775630356
74,0.1925733863581221,0.1018179825657247,0.0960995712781638,35.00501414667523,11.644080030388826
75,0.1925733863581221,0.1018179825657247,0.0960995712781638,34.07293834994072,11.644080030388826
76,0.1925733863581221,0.1018179825657247,0.0960995712781638,33.98977132119102,11.41886309571531
77,0.1925733863581221,0.1018179825657247,0.0960995712781638,33.98977132119102,11.216697085503132
78,0.1670414489017662,0.1018179825657247,0.0960995712781638,33.98977132119102,10.63848371631915
79,0.1670414489017662,0.1018179825657247,0.0960995712781638,33.443592170683075,9.6203091373582
80,0.1670414489017662,0.1018179825657247,0.0960995712781638,33.443592170683075,9.6203091373582
81,0.1670414489017662,0.1018179825657247,0.0960995712781638,32.79766545351186,9.513125643329554
82,0.1670414489017662,0.1018179825657247,0.0960995712781638,31.848277979243555,9.513125643329554
