,No Hypothesis
0,5.812071182014687
1,5.812071182014687
2,5.812071182014687
3,5.812071182014687
4,1.275455677703416
5,1.275455677703416
6,1.275455677703416
7,1.275455677703416
8,1.275455677703416
9,1.275455677703416
10,1.275455677703416
11,1.275455677703416
12,0.2609400205968784
13,0.2609400205968784
14,0.2609400205968784
15,0.0729604431517914
16,0.0729604431517914
17,0.0050595326374302
18,0.0050595326374302
19,0.0001167319425028
20,1.8024558665510783e-05
21,1.8024558665510783e-05
22,1.8024558665510783e-05
23,1.8024558665510783e-05
24,1.8024558665510783e-05
25,1.8024558665510783e-05
26,1.8024558665510783e-05
27,1.8024558665510783e-05
28,1.8024558665510783e-05
29,1.8024558665510783e-05
30,1.8024558665510783e-05
31,1.8024558665510783e-05
32,1.8024558665510783e-05
33,1.8024558665510783e-05
34,1.8024558665510783e-05
35,1.8024558665510783e-05
36,1.8024558665510783e-05
37,1.8024558665510783e-05
38,1.8024558665510783e-05
39,1.8024558665510783e-05
40,1.8024558665510783e-05
41,1.8024558665510783e-05
42,1.8024558665510783e-05
43,1.8024558665510783e-05
44,1.8024558665510783e-05
45,1.8024558665510783e-05
46,1.8024558665510783e-05
47,1.8024558665510783e-05
48,1.8024558665510783e-05
49,1.8024558665510783e-05
50,1.8024558665510783e-05
51,1.8024558665510783e-05
52,1.8024558665510783e-05
53,1.8024558665510783e-05
54,1.8024558665510783e-05
55,1.8024558665510783e-05
56,1.8024558665510783e-05
57,1.8024558665510783e-05
58,1.8024558665510783e-05
59,1.8024558665510783e-05
60,1.8024558665510783e-05
61,1.8024558665510783e-05
62,1.8024558665510783e-05
63,1.8024558665510783e-05
64,1.8024558665510783e-05
65,1.8024558665510783e-05
66,1.8024558665510783e-05
67,1.8024558665510783e-05
68,1.8024558665510783e-05
69,1.8024558665510783e-05
70,1.8024558665510783e-05
71,1.8024558665510783e-05
72,1.8024558665510783e-05
73,1.8024558665510783e-05
74,1.8024558665510783e-05
75,1.8024558665510783e-05
76,1.8024558665510783e-05
77,1.8024558665510783e-05
78,1.8024558665510783e-05
79,1.8024558665510783e-05
80,1.8024558665510783e-05
81,1.8024558665510783e-05
82,1.8024558665510783e-05
83,1.8024558665510783e-05
84,1.8024558665510783e-05
85,1.8024558665510783e-05
86,1.8024558665510783e-05
87,1.8024558665510783e-05
88,1.8024558665510783e-05
89,1.8024558665510783e-05
90,1.8024558665510783e-05
91,1.8024558665510783e-05
92,1.8024558665510783e-05
93,1.8024558665510783e-05
94,1.8024558665510783e-05
95,1.8024558665510783e-05
96,1.8024558665510783e-05
97,1.8024558665510783e-05
98,1.8024558665510783e-05
99,1.8024558665510783e-05
100,1.8024558665510783e-05
101,1.8024558665510783e-05
102,1.8024558665510783e-05
103,1.8024558665510783e-05
104,1.8024558665510783e-05
