x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value
-1.8369363832109578,-1.7044034626205882,-1.3183114914768455,-3.092402160808615,-2.4426946803957357,-2.9418499492357926,-2.33352665931927,-3.1578226286215436,-2.755720988263425,-2.117431992124051,-1.8661994678896556,-2.5288755250343655,-2.6808162073289505,-1.506645736552997,97743.55194061868
-3.039236745587336,-2.6519182810930957,-1.9247964565978348,-1.9362597893818727,-3.1960757893960143,-2.04844795390219,-1.5887210251863833,-1.590482669770175,-2.950287987480966,-2.869485439939552,-2.8496763848239715,-1.8470377465323653,-1.5635518725626214,-2.9402234303415447,94382.5189655976
-2.160193864881054,-2.874877960199008,-2.6874992855679483,-2.3415538961916447,-1.3240504825616741,-1.6132327619015792,-2.999578299034511,-2.076097008516969,-1.2334468181557456,-2.7674378883349453,-2.511717481192877,-1.2544604031796698,-2.173955661332576,-2.163831379905877,75259.70538142345
-1.4703807546103385,-1.433900214845621,-2.329635397015418,-2.6517214031971643,-2.359333042151814,-2.5579548834558707,-2.5380180076785326,-2.640199111673117,-1.7240629025309688,-1.3154593673881576,-2.2912502018410117,-3.193234652924687,-3.1764004619203177,-1.7652712053428607,91884.3496421453
-2.544302193235432,-2.0125057771123633,-2.9048372893052914,-1.4594824339217363,-1.8088941218385566,-1.3778708158487927,-1.9586172587029795,-1.8122888562628223,-2.2134531382573455,-1.9252681423766518,-1.3847068303844967,-2.0157736950359815,-1.9564232974799323,-2.5382675208274597,49837.76386729385
-1.1263267851270662,-2.718527850677768,-8.602710356295578,-2.8459485599125056,-8.379983467920717,-5.386369816109077,-0.38599533066604863,6.509144113192548,-7.271754323822064,-0.2959039138586306,6.8616728231787825,-9.014850271974739,7.438662770742191,9.702506927167196,2909401.205346899
8.547646769101394,-5.576589230146132,-7.2866938208819025,2.8687807290575087,-9.077912080612798,0.7135629060569144,-6.3089591212492575,7.872792557680587,-1.3450873747712535,-8.741431923675885,1.9794942824588944,-9.778806765243997,2.4882079803200607,9.091302803488603,3675811.6120727398
9.697307608468481,3.7131756091144226,-5.142562370670243,6.702099351489505,-2.5015078044188144,3.262803142083424,2.573330221666147,-3.6392759531441543,-0.407576245561339,-4.398089896332662,-2.204871907702614,-4.903396671299978,-6.218763958119484,-0.5322646842475685,1455771.3282464119
6.08231707587802,-3.252379580603759,6.198783751652297,-2.8040981982773605,3.7623448826725987,-9.19694000738814,-2.833854190463059,5.785478958412529,-5.798269858015345,-9.394862793210057,-4.542617855466697,-0.6121083612235605,8.292322516848127,5.120475881859171,2812243.164189676
-1.1473737579629706,4.007789906901792,-8.81229811488442,5.639998477793277,-4.4718653853770345,-4.861271110601992,-7.595690981165157,-9.547659337212089,3.6401872365344268,-4.952437954930373,-1.9429111823255667,7.800738944532235,-7.1343338878127565,-4.347981600044513,2963062.6310377014
2.3533430951922334,7.086323869626408,-8.49811040017755,1.8311142150700235,8.138742568639532,8.825196341089626,0.15898514500236516,2.068585821310993,2.576888395613606,-9.151311497188022,2.276234116298424,-9.810439338178242,6.6107700606964315,4.892257259227556,3442855.443480109
-2.4654887801648258,-3.324503634342908,-1.491439409932763,-4.608963614535502,-2.223900775861132,-1.4203007624122677,-1.5681393577359515,-3.3120048968290448,-3.7533862508110953,-0.7477147163709219,-1.6433370505351377,-1.384222084699715,-3.1868688755029844,-2.684272998264735,158078.4750498731
-4.157781772614918,-3.5572701082052767,-0.4931920060368924,-0.6321572525950856,-2.440236992983401,-3.6276942846521885,-1.6964679433208865,-2.7634364953746413,-1.4701011749016786,-1.809341090146198,-1.5618142810273667,-2.7325041702485215,-1.7117418077731656,-3.359593682473644,123465.84689586709
-3.3133693831857585,-1.801469969545856,-2.926869522884374,-2.6698105849101275,-0.18581844218331867,-1.2900438727960903,-2.282013378410994,-2.9450416120814396,-1.340447160896204,-2.4001520528967717,-3.5651333513366374,-2.3574437757327935,-3.297036311825078,-3.5841637471151984,118575.26706565765
-2.663220322240427,-1.7381602192236514,-1.9628912746275375,-2.7299245054086727,-1.8763967568272832,-1.4296086259420946,-2.0027684423586862,-0.6860150806752756,-1.6589125993188887,-0.45347388052200444,-0.7967334321737098,-1.749374220461263,-3.127824380641803,-3.617882381330338,53658.23923396511
-3.018246159511591,-1.7658603827200068,-3.4361672352197594,-0.6765272831195404,-0.7304972245324564,-2.2315314364912524,-2.048705204978333,1.1706664184462454,-1.4988150471195638,-3.7127180195776077,-3.1827214793948,-1.4713189461565435,-1.4615797552215923,-6.031492737688607,93204.29567988285
-1.802827751496693,-4.778065928169454,-2.1607906884539076,-2.614040446419054,-0.15650479745758616,-1.4010362694838534,-2.712241629499033,-2.327407173234235,-6.104273699690566,-2.6639490845111595,-3.8061666441996067,-2.526390326609679,-3.304878863977436,-2.966225341159145,333258.1644602933
-2.6167535172811007,-7.976261605282664,-0.6806002580779804,-1.1601185120836774,-2.078064108450361,-6.729337147696953,-9.447585661182218,7.85634265701194,-5.724704779173173,-0.7469318696537979,-6.29683163432407,-6.772540513151377,-4.191310830090973,-4.229294853376087,2497316.3774364344
-2.216375988570036,-2.3684884327179248,-0.4783905098998247,-3.408772860734757,-0.25596950256034745,-1.2484523380267092,0.9922556162978537,-2.5175295359464087,-0.6824526107947406,-1.3249097218669021,-3.000084109006913,-0.5317699668668681,-1.3916836692977768,-4.7434562898486945,47299.915305813105
