,No Hypothesis
0,2853662.9592050198
1,771722.3054091004
2,771722.3054091004
3,771722.3054091004
4,771722.3054091004
5,771722.3054091004
6,771722.3054091004
7,771722.3054091004
8,771722.3054091004
9,542152.0638676612
10,516461.756864608
11,483349.3499697915
12,428947.8502166422
13,393624.8363910186
14,364943.5696637785
15,357181.2593210812
16,357181.2593210812
17,357181.2593210812
18,296407.5438196851
19,243380.94887757552
20,211593.550375578
21,189507.65401995703
22,186911.71847948828
23,183626.0794199357
24,169456.87256050314
25,169456.87256050314
26,151548.45862495588
27,122706.8190662887
28,118898.9047420164
29,115977.73925692288
30,115977.73925692288
31,112643.79982129869
32,106020.81376999988
33,106020.81376999988
34,99179.97949566816
35,75628.73816960484
36,70130.91235117776
37,66645.44982020662
38,66645.44982020662
39,66616.30418048406
40,65220.39859963412
41,60537.81295537586
42,60537.81295537586
43,52362.24187774416
44,48518.40245967184
45,48467.08407055054
46,48467.08407055054
47,48467.08407055054
48,48467.08407055054
49,48467.08407055054
50,42071.74654963816
51,40225.15337530514
52,40160.52212262912
53,39536.15833775509
54,38095.27004568464
55,38095.27004568464
56,35229.606609295406
57,33961.15189403284
58,32906.48833503456
59,32849.092343873686
60,32636.35688946353
61,31526.252042346045
62,31177.71674101219
63,30723.676568171908
64,29232.950705231025
65,27466.632673486107
66,27103.09935423583
67,26743.70339279612
68,26632.70164189552
69,26381.654015837157
70,26381.654015837157
71,26381.654015837157
72,26381.654015837157
73,25006.717689857884
74,23441.58435711469
75,23416.31577880529
76,23164.792002747054
77,22823.046996379304
78,22823.046996379304
79,22579.75839955869
80,22559.31866076322
81,22547.20437930128
82,22538.46556987032
83,22508.10980875946
84,22320.488952677268
85,21688.48952734599
86,21687.93365091157
87,21687.93365091157
88,21517.138332058643
89,21312.45601055769
90,21303.56307655169
91,21290.93227173283
92,21268.371806923114
93,21160.85884628596
94,19852.65325882628
95,17690.828872099133
96,16370.833165957967
97,16336.353020563249
98,16323.725609021596
99,16323.725609021596
100,16311.6484994022
101,13770.657713669902
102,11255.333010144248
103,10450.498411047716
104,10450.498411047716
