x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Value
0.11448783468156332,0.1320205395446601,0.20895735818089556,1.8984072995992816,0.2044058268629555,1.4287758359355058,1.3572538728603973,0.4713778819650284,1.0302816336488478,1.6514612994710278,1.8719580897976527,0.7077483544671409,0.2349747871937491,1.401059568948452,3081.414609785867
1.632710351199759,1.605785028148753,1.1505276175800458,0.23664059497205547,1.6874669604662254,0.45602918270258397,0.032569454716184776,1.5243370890450016,0.7909717606900645,0.10324341194510489,0.8058666032184011,1.655755727785872,1.545398564689557,0.8240921570811001,2327.0546918052114
-9.331099745518602,-8.150305855296018,-9.278202375528608,-8.374387470728314,-8.666790791400913,-8.264270388245013,-8.259514853849502,-8.422222412673442,-8.34848147925685,-8.876070056711798,-9.984959578387667,-8.628732638729192,-8.627471286865868,-8.099834589879116,9441774.331454381
-8.406106371008288,-9.078714979607447,-8.766249875057973,-9.5674690862833,-9.774438414866713,-9.378838464999601,-9.434672623414091,-9.844429963259442,-9.187666738209103,-9.235416797754418,-8.184074284911867,-9.883548267437197,-9.319786104486765,-9.092596348886149,11801583.539305102
-4.03161413588146,5.13950400418288,-2.963455731912539,2.7413318639701885,0.49108594187797827,-3.230919570719532,-0.9692330109562661,-7.759764520920993,-1.479922715255375,-1.0653344782795386,-5.943640203490008,-1.4541766449694329,9.755676339246463,8.071663877190282,1415805.6276592775
-8.737148481237934,6.374191084578072,-7.889381633340166,-1.861171768701988,-3.5952854775798375,-2.0864538238269343,1.3374362452986777,-1.669842616670147,-4.601352044352012,-5.920190895705238,-3.820716912426656,-5.7394870737823815,-8.494915099463494,-3.4075479136624987,2180050.2961260444
9.595023135287313,4.790928145702807,-0.7666677630305507,-7.566128842799873,-4.095538121455973,-3.33397447579753,4.692487519870159,-0.5864238864365667,6.985951269818621,0.19694856398385596,2.3466281369742994,8.339786683805517,5.924705100662241,8.912544285678415,2012300.8686238248
6.728338615117067,-2.6041048968215623,6.470191909939416,7.327630360730463,6.750615727313313,-8.757339959828624,4.101522821665874,-7.864510713637525,9.120933826133687,-7.9318815156309475,0.6835913774462234,4.768613435832629,7.381954732657892,-0.6565101682402776,3277649.5245323814
-8.58713711019093,-8.211798636011245,9.418358725490954,1.054470356641641,8.624710670842344,-6.359510758539879,-3.3203690034799083,7.920662802589465,-8.473663047858393,9.235408139019441,-1.5784639290762073,-1.1819425920912767,2.379525463336032,8.754548980999484,4282776.549025069
3.179279040750762,8.158000673926193,-4.762096730527987,3.8615843904656604,-1.731883743187721,3.6950250046146405,-8.146592631535189,-9.700350830596683,-6.737663359968309,8.034013273414573,4.9702298839273045,5.972844977422575,-5.080088963255336,-6.058887627558034,3012757.9818740943
1.0671156585996755,9.377829624044196,-6.950419252050066,-7.121194531610557,-4.896201161914869,-1.7719852389636959,5.442884864264588,6.457592647141169,-1.7896856336929918,6.954948617745014,-4.448299759114677,5.215210796047527,7.264769580286739,8.02708596462724,2375407.820944075
