x0,x1,x2,x3,x4,Value,Timestamp
-31.901414412525558,-31.99434478550613,-31.73048280097311,-31.382721936377173,-31.832561971432074,21.34799183634011,61
-32.137038256774034,-32.14566236118951,-31.29221692761043,-31.95497362462733,-31.687776437460563,21.312847822609015,108
-32.08542601812745,-32.03056182456803,-32.057808828592925,-31.532419078109694,-31.979158901083277,20.938205459149916,110
-31.89265802313474,-31.74464552083199,-31.407364384677102,-31.885556211939072,-31.966980629680155,21.29452080331956,111
-31.306081325330382,-32.05619275125832,-31.39484594980517,-31.58632879573094,-31.752478104790278,21.86977677517348,112
-31.667955540958907,-31.660628273256833,-31.654649391034727,-31.667780689705136,-31.986409038169043,21.87857237019201,7215
-31.843314891190094,-31.611614098881937,-31.888623831111612,-31.73541488242701,-31.84122657066908,21.46094461994924,13688
-31.837550162167453,-31.532389121267016,-32.04503644109092,-31.694137685188924,-31.841838040888724,21.532125806946432,19411
-31.84256845255847,-31.7187563409485,-31.702325325126647,-31.709806468417273,-32.05047894031727,21.5196864724518,25773
-31.74261503200783,-31.7400671808686,-32.06690270871879,-31.877955343171184,-31.847339325547622,21.162575020445704,32774
-31.707638632214984,-31.742847478046883,-32.09654896956421,-31.8470929303815,-31.890529506871783,21.23370076358107,38879
-32.0146228494329,-31.738478229309724,-31.810957661275275,-31.623768998449666,-31.993820113580508,21.311258867692686,44863
-31.683045565664152,-31.875583931357035,-32.0965538151273,-31.88697118548066,-32.0433342062325,20.91825652781071,51203
16.602063775788594,4.914225510970603,32.55320725039947,14.179596137500276,-4.6272715072432185,21.354583844417217,51348
-31.673507114185224,-31.596042274224864,-32.157738279604935,-31.783426196114664,-31.895637639595463,21.62980644695639,59593
-31.683045565664152,-31.875583931357035,-32.0965538151273,-31.578979406402254,-32.0433342062325,21.411140705094706,67062
-31.646146136197636,-31.786850124853423,-31.86381446235383,-31.93613363727168,-32.01956943578139,21.13413262263383,71597
-31.74196351077747,-31.677765362520976,-32.11988337436643,-31.968335388394,-32.05482659213744,21.14349201250894,80648
-31.68983603341818,-31.644550644013556,-31.777721390449013,-31.922944395871113,-32.034015010813526,21.449769074744772,88510
-32.07984111284178,-31.797003713596737,-32.05530224876293,-31.54848679463226,-31.7039062577154,21.494243796107664,95260
