,No Hypothesis
0,18.054447416044972
1,12.156588837236914
2,8.62545548276299
3,5.808030550789636
4,4.62648337983403
5,3.4354451543106506
6,2.503905217682326
7,1.7306815372564812
8,1.4856287012262979
9,1.2419838179160971
10,0.6820209240665185
11,0.49921984379537526
12,0.3834550382425549
13,0.2623354510723284
14,0.16783023780633666
15,0.13144873694025136
16,0.06028192462121222
17,0.0326717855119766
18,0.01519240394798611
19,0.006279693404682708
20,0.003838219558222529
21,0.0011755299073420273
22,0.0007456471940189415
23,0.000496662010503733
24,0.00045015007062799685
25,0.00037596707160736864
26,0.0003685502162707247
27,0.00036464615247317866
28,0.0003632221191288567
29,0.0003497685177428607
30,0.0003497685177428607
31,0.0003497685177428607
32,0.0003480457432232907
33,0.0003480457432232907
34,0.0003480457432232907
35,0.00034292767630691475
36,0.00034292767630691475
37,0.00034292767630691475
38,0.00034292767630691475
39,0.00034292767630691475
40,0.00034219529405358075
41,0.0003353124218184987
42,0.0003353124218184987
43,0.0003353124218184987
44,0.0003333384218887947
45,0.0003333384218887947
46,0.0003333384218887947
47,0.00032862931797229675
48,0.00032830838393150077
49,0.00032830838393150077
50,0.00031804770367649464
51,0.0003177453060903266
52,0.0003044958783991246
53,0.0003011080148742887
54,0.0002967514344298127
55,0.00029635132088001866
56,0.00029496086601756266
57,0.0002801696066275287
58,0.00027444673263577867
59,0.0002708490827895507
60,0.0002656146369512587
61,0.00025932195549367677
62,0.00025505238702661076
63,0.00024974167329086874
64,0.00024561867977216674
65,0.0002354566374193027
66,0.0002276766806251507
67,0.0002251714838894707
68,0.0002221885764838447
69,0.0002212301768904747
70,0.0002176339172939107
71,0.00021427627056502468
72,0.0002120523154137347
73,0.0002095225001908627
74,0.0002065743427955227
75,0.0002035977096999307
76,0.00019814113357955468
77,0.0001931915720441786
78,0.00019270601253985664
79,0.00018956892814654664
80,0.00018587075442330462
81,0.0001835565968930636
82,0.0001810229044539818
83,0.00017838653279186965
84,0.00017737955004846963
85,0.00017177487832829966
86,0.00016715463548113967
87,0.00016541986574916315
88,0.0001635315720211291
89,0.00016011718259372512
90,0.00015878859471637512
91,0.00015650041377961112
92,0.00015524680031523257
93,0.0001526138941989672
94,0.00015194568223248178
95,0.0001496295750206629
96,0.00014763622821665644
97,0.00014355885550911243
98,0.00014170154634518843
99,0.00014039190755463273
100,0.00013861293037871274
101,0.00013855203917051472
102,0.00013855203917051472
103,0.00013805661005529755
104,0.00013539380181290154
