,No Hypothesis
0,32.91465480554495
1,32.91465480554495
2,21.298781374535608
3,7.645014223506686
4,7.645014223506686
5,7.645014223506686
6,7.645014223506686
7,6.160096259514342
8,6.160096259514342
9,6.160096259514342
10,6.160096259514342
11,6.160096259514342
12,6.160096259514342
13,4.883548765131574
14,4.883548765131574
15,4.883548765131574
16,2.102612960151393
17,2.102612960151393
18,2.102612960151393
19,2.102612960151393
20,2.102612960151393
21,2.102612960151393
22,2.102612960151393
23,2.102612960151393
24,2.102612960151393
25,2.102612960151393
26,2.102612960151393
27,2.102612960151393
28,2.102612960151393
29,2.102612960151393
30,2.102612960151393
31,2.102612960151393
32,2.102612960151393
33,2.102612960151393
34,2.102612960151393
35,2.102612960151393
36,2.102612960151393
37,2.102612960151393
38,2.102612960151393
39,2.102612960151393
40,2.102612960151393
41,2.102612960151393
42,2.102612960151393
43,2.102612960151393
44,2.102612960151393
45,2.102612960151393
46,2.102612960151393
47,2.102612960151393
48,2.102612960151393
49,2.102612960151393
50,2.102612960151393
51,2.102612960151393
52,2.102612960151393
53,2.102612960151393
54,2.102612960151393
55,2.102612960151393
56,2.102612960151393
57,2.102612960151393
58,2.102612960151393
59,2.102612960151393
60,2.102612960151393
61,2.102612960151393
62,2.102612960151393
63,2.102612960151393
64,2.102612960151393
65,2.102612960151393
66,2.102612960151393
67,2.102612960151393
68,2.102612960151393
69,2.102612960151393
70,2.102612960151393
71,2.102612960151393
72,2.102612960151393
73,2.102612960151393
74,2.102612960151393
75,2.102612960151393
76,2.102612960151393
77,2.102612960151393
78,2.102612960151393
79,2.102612960151393
80,2.102612960151393
81,2.102612960151393
82,2.102612960151393
83,2.102612960151393
84,2.102612960151393
85,2.102612960151393
86,2.102612960151393
87,0.8479929422840378
88,0.8479929422840378
89,0.8479929422840378
90,0.8479929422840378
91,0.8479929422840378
92,0.8479929422840378
93,0.8479929422840378
94,0.8479929422840378
95,0.8479929422840378
96,0.8479929422840378
97,0.8479929422840378
98,0.8479929422840378
99,0.8479929422840378
100,0.8479929422840378
101,0.8479929422840378
102,0.8479929422840378
103,0.8479929422840378
104,0.8479929422840378
