,No Hypothesis
0,2932060.457054457
1,1336920.182648607
2,1336920.182648607
3,1228843.1774655778
4,1228843.1774655778
5,1228843.1774655778
6,1227647.1646601232
7,1227647.1646601232
8,1227647.1646601232
9,542152.0638676612
10,542152.0638676612
11,542152.0638676612
12,542152.0638676612
13,542152.0638676612
14,542152.0638676612
15,525847.2029071791
16,525847.2029071791
17,487419.03125433833
18,487419.03125433833
19,419063.1901591468
20,292103.3699658419
21,225096.9905408026
22,188965.10553354648
23,188965.10553354648
24,162108.5836281481
25,137117.3154870237
26,135390.8615868561
27,127132.055045414
28,124400.14587359414
29,122183.38652067464
30,113934.1317615756
31,105176.82837525549
32,104943.56152609884
33,104375.83219955888
34,102989.72297242128
35,101243.47221594224
36,86653.30249993168
37,86409.1453375972
38,84257.13186138417
39,78943.9140732504
40,70010.12074775597
41,63378.68181724544
42,60298.35514657863
43,60243.47416097873
44,60226.33757106633
45,60226.33757106633
46,53159.076811684274
47,48882.03004701556
48,48882.03004701556
49,47157.67889828686
50,47157.67889828686
51,42701.58519809024
52,39593.26925340536
53,39227.88696776418
54,39188.78853965721
55,39165.56710684316
56,39148.250174229055
57,39144.70221324435
58,39144.70221324435
59,39144.70221324435
60,39144.70221324435
61,39144.70221324435
62,37921.44297220295
63,33767.24758526413
64,33767.24758526413
65,31084.49743547511
66,25813.464884926525
67,25782.686626913903
68,25755.240303488303
69,25717.777470432196
70,25688.914874968177
71,25684.791907830688
72,25684.38519491365
73,25661.520918080158
74,25618.641929326543
75,25535.670359140207
76,24993.766263093457
77,23804.201927254304
78,23539.142852447727
79,23539.142852447727
80,23539.142852447727
81,23539.142852447727
82,23539.142852447727
83,23374.846548711157
84,23374.846548711157
85,23356.7980358084
86,23343.13955507688
87,23296.69007521115
88,23213.03686549396
89,23076.95331959324
90,23057.125203075084
91,23056.933041770106
92,23018.345385575667
93,23018.345385575667
94,23008.735887401428
95,22999.342016874296
96,22999.342016874296
97,22986.808270620128
98,22986.808270620128
99,22949.36786688397
100,22940.61356244615
101,22914.04645942833
102,22844.848477315456
103,22590.95495755869
104,21719.641778209545
