,Poor,Weak,Good,Poor_Good,Poor_Weak
0,567.197533613594,118.65278246357958,2.80200334737434,567.197533613594,567.197533613594
1,219.85140016764143,118.65278246357958,2.80200334737434,2.80200334737434,118.65278246357958
2,191.8213431057568,118.65278246357958,2.80200334737434,2.80200334737434,118.65278246357958
3,191.8213431057568,118.65278246357958,2.80200334737434,2.80200334737434,118.65278246357958
4,191.8213431057568,118.65278246357958,2.80200334737434,2.80200334737434,118.65278246357958
5,191.8213431057568,118.55980203979748,2.80200334737434,2.80200334737434,118.55980203979748
6,191.8213431057568,99.76997841850272,2.80200334737434,2.80200334737434,118.55980203979748
7,191.8213431057568,99.76997841850272,1.994142789997598,2.80200334737434,118.55980203979748
8,191.8213431057568,99.76997841850272,1.0072422736578162,2.0685858560524264,78.22075006198205
9,191.8213431057568,99.76997841850272,1.0072422736578162,2.0685858560524264,78.22075006198205
10,191.8213431057568,99.76997841850272,1.0072422736578162,1.2255014874480796,78.22075006198205
11,191.8213431057568,99.76997841850272,1.0072422736578162,1.2255014874480796,78.22075006198205
12,191.8213431057568,99.76997841850272,1.0072422736578162,0.429280026575231,78.22075006198205
13,191.8213431057568,99.76997841850272,1.0072422736578162,0.429280026575231,78.22075006198205
14,191.8213431057568,99.76997841850272,1.0072422736578162,0.429280026575231,78.22075006198205
15,191.8213431057568,89.3689146384206,1.0072422736578162,0.429280026575231,78.22075006198205
16,191.8213431057568,89.06702693212553,1.0072422736578162,0.429280026575231,78.22075006198205
17,90.51004622962304,87.3021111987875,0.6360765228294919,0.429280026575231,76.35595796074527
18,90.51004622962304,87.3021111987875,0.6360765228294919,0.429280026575231,66.90283605799831
19,90.51004622962304,87.3021111987875,0.6360765228294919,0.429280026575231,51.079396738427626
20,90.51004622962304,87.3021111987875,0.6360765228294919,0.429280026575231,46.26242081030546
21,90.51004622962304,87.3021111987875,0.2803553791862513,0.429280026575231,41.1791734546867
22,90.51004622962304,87.3021111987875,0.2548511565906678,0.429280026575231,29.424016603408884
23,90.51004622962304,87.3021111987875,0.2493488394093853,0.3881433334639134,25.243121450312376
24,90.51004622962304,87.3021111987875,0.2458654959426937,0.3881433334639134,24.643173849404977
25,90.51004622962304,87.3021111987875,0.2458654959426937,0.3881433334639134,22.97936338338664
26,90.51004622962304,87.3021111987875,0.230622216581505,0.3881433334639134,21.02016567856413
27,89.24831942368485,87.3021111987875,0.230622216581505,0.3881433334639134,20.25070134096169
28,89.24831942368485,87.3021111987875,0.1321129323243579,0.2560008639553734,19.752917604925432
29,89.24831942368485,87.3021111987875,0.1321129323243579,0.2560008639553734,19.5669467497212
30,89.24831942368485,87.3021111987875,0.0996927868575899,0.2560008639553734,19.56042514448211
31,88.834590041918,87.3021111987875,0.0996927868575899,0.2210407707916187,19.56042514448211
32,88.834590041918,87.3021111987875,0.0996927868575899,0.2210407707916187,19.05311331862554
33,88.13043311534364,87.3021111987875,0.0996927868575899,0.2210407707916187,19.05311331862554
34,86.66718936634352,87.3021111987875,0.0996927868575899,0.2210407707916187,19.05311331862554
35,86.66718936634352,87.3021111987875,0.0656450988966844,0.2210407707916187,18.754084211570436
36,86.66718936634352,87.3021111987875,0.0359117343178224,0.2210407707916187,18.754084211570436
37,86.66718936634352,87.3021111987875,0.0359117343178224,0.2189882266063326,18.550665697852597
38,86.66718936634352,87.3021111987875,0.0359117343178224,0.1998881086859089,18.550665697852597
39,85.61943718061588,87.3021111987875,0.0219441904808835,0.1834512535447254,18.550665697852597
40,78.05469300925874,87.3021111987875,0.0219441904808835,0.1750739555201859,18.550665697852597
41,78.05469300925874,87.3021111987875,0.0219441904808835,0.174914716893857,18.416023374310853
42,77.5448978974703,87.3021111987875,0.0190972853510816,0.1704545042454162,18.298017480930184
43,77.5448978974703,87.3021111987875,0.0190972853510816,0.1704545042454162,18.04040284858112
44,77.5448978974703,87.3021111987875,0.0190972853510816,0.1647888456477673,18.04040284858112
45,73.70030837649091,87.3021111987875,0.0190972853510816,0.1647888456477673,18.04040284858112
46,68.07121259621637,87.3021111987875,0.0160777101831906,0.097915845932891,17.64715590366053
47,66.70812580510179,87.3021111987875,0.0160777101831906,0.097915845932891,17.64715590366053
48,66.70812580510179,87.3021111987875,0.0160777101831906,0.097915845932891,17.64715590366053
49,66.70812580510179,87.3021111987875,0.0160777101831906,0.097915845932891,17.544897672095527
50,64.95846553749755,87.3021111987875,0.0160777101831906,0.097915845932891,17.401095303901933
51,59.614744632005134,87.3021111987875,0.0121619217563545,0.097915845932891,17.323834751085023
52,59.248730862062985,87.3021111987875,0.0121619217563545,0.097915845932891,17.233459667667706
53,58.04294331620644,87.3021111987875,0.0121619217563545,0.097915845932891,17.117323019218173
54,57.66981046191773,87.3021111987875,0.0121619217563545,0.097915845932891,17.117323019218173
55,57.66981046191773,87.3021111987875,0.0104044166786959,0.097915845932891,16.811246795427003
56,54.83596810732382,87.3021111987875,0.0104044166786959,0.0936520521658698,16.78036988724417
57,53.00889872096376,87.3021111987875,0.0088948775432678,0.0770077429704347,16.724471091697893
58,51.99281024223618,87.3021111987875,0.0088948775432678,0.0770077429704347,16.70579123977832
59,43.72195154475843,87.3021111987875,0.0088948775432678,0.0770077429704347,16.68866258453622
60,40.9667742882252,87.3021111987875,0.0088948775432678,0.0721068497389672,16.668665469773
61,40.62332198823385,87.3021111987875,0.0088948775432678,0.0721068497389672,16.668665469773
62,39.80992904237462,53.336780240807904,0.0088948775432678,0.0721068497389672,16.663288542065622
63,34.938676965265735,53.336780240807904,0.0088948775432678,0.0721068497389672,16.558673202121017
64,33.51000477627264,53.336780240807904,0.0088948775432678,0.0721068497389672,16.558673202121017
65,32.93868293872957,53.336780240807904,0.0088948775432678,0.0721068497389672,16.558673202121017
66,32.86340532244644,53.336780240807904,0.0088948775432678,0.0687445656685107,16.558673202121017
67,32.772206759448,53.336780240807904,0.0088948775432678,0.0687445656685107,16.558673202121017
68,32.540747658049675,53.336780240807904,0.0088948775432678,0.0687445656685107,16.528272751525144
69,31.780868020473218,53.336780240807904,0.0088948775432678,0.0687445656685107,16.528272751525144
70,31.780868020473218,53.336780240807904,0.0088948775432678,0.0687445656685107,16.528272751525144
