,No Hypothesis
0,221.5840364055892
1,221.5840364055892
2,221.5840364055892
3,221.5840364055892
4,220.91161222716235
5,220.91161222716235
6,220.91161222716235
7,200.2269094093846
8,200.2269094093846
9,142.29380412658622
10,142.29380412658622
11,142.29380412658622
12,142.29380412658622
13,142.29380412658622
14,142.29380412658622
15,142.29380412658622
16,142.29380412658622
17,142.29380412658622
18,142.29380412658622
19,142.29380412658622
20,142.29380412658622
21,142.29380412658622
22,142.29380412658622
23,142.29380412658622
24,142.29380412658622
25,142.29380412658622
26,142.29380412658622
27,142.29380412658622
28,142.29380412658622
29,142.29380412658622
30,142.29380412658622
31,142.29380412658622
32,81.39809212618181
33,81.39809212618181
34,81.39809212618181
35,81.39809212618181
36,81.39809212618181
37,81.39809212618181
38,81.39809212618181
39,81.39809212618181
40,81.39809212618181
41,81.39809212618181
42,81.39809212618181
43,81.39809212618181
44,81.39809212618181
45,81.39809212618181
46,81.39809212618181
47,81.39809212618181
48,81.39809212618181
49,81.39809212618181
50,81.39809212618181
51,81.39809212618181
52,81.39809212618181
53,81.39809212618181
54,81.39809212618181
55,81.39809212618181
56,81.39809212618181
57,81.39809212618181
58,81.39809212618181
59,81.39809212618181
60,81.39809212618181
61,81.39809212618181
62,81.39809212618181
63,81.39809212618181
64,81.39809212618181
65,81.39809212618181
66,81.39809212618181
67,81.39809212618181
68,81.39809212618181
69,81.39809212618181
70,81.39809212618181
71,81.39809212618181
72,81.39809212618181
73,81.39809212618181
74,81.39809212618181
75,81.39809212618181
76,81.39809212618181
77,81.39809212618181
78,81.39809212618181
79,81.39809212618181
80,81.39809212618181
81,81.39809212618181
82,81.39809212618181
83,81.39809212618181
84,81.39809212618181
85,81.39809212618181
86,81.39809212618181
87,81.39809212618181
88,81.39809212618181
89,81.39809212618181
90,81.39809212618181
91,81.39809212618181
92,81.39809212618181
93,81.39809212618181
94,81.39809212618181
95,81.39809212618181
96,81.39809212618181
97,81.39809212618181
98,81.39809212618181
99,81.39809212618181
100,81.39809212618181
101,81.39809212618181
102,81.39809212618181
103,81.39809212618181
104,81.39809212618181
