x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-9.345442218951701,-9.648009648952204,-8.94401143253627,-8.842230295410529,-8.904174000764245,-9.479562774258168,-9.064289529212937,-9.28730498287181,-9.003230396459815,-8.945203337015593,-9.150317272511899,-9.734736725639026,-8.92459392921623,-9.164758388816278,-9.040755205296767,-9.389970768646121,-8.48163895810812,-9.153637585134652,-8.834598723539685,-9.21644327701858,623.9950706256353,29
-9.163523911758102,-8.896973329533852,-9.003069819900503,-8.444494575096586,-9.4478287900281,-9.055589310873117,-9.314688571129944,-9.925142610133063,-8.256739845552406,-9.160343350973497,-9.692059449876096,-8.91815192389591,-8.328116593660376,-8.765230000959708,-8.848017659886315,-8.350420286948001,-8.376988325773834,-9.031352427526965,-9.550763202861376,-8.772186091856671,543.2723131439126,30
-8.982986938421224,-8.478370093317327,-9.319719574248296,-8.734923406523942,-9.42716732117173,-8.797583675667568,-9.044831195096176,-9.229709484470378,-9.751630871209729,-9.153956626732118,-8.766696876805092,-8.985981974696609,-9.451553282607406,-8.702770075807383,-9.293013635076733,-8.364136408727417,-8.954559629182995,-8.760149958253798,-9.094344475359897,-9.185927525283681,536.9008348516141,31
-9.440086662941203,-8.474915175791812,-8.573326723127115,-9.363974588905066,-8.6514373505332,-8.677812530564317,-8.852990699327439,-9.263310998109416,-9.307058743943651,-9.250482056383703,-8.88437028674594,-9.334623442051694,-8.824317767983713,-8.864117598492397,-9.006340590866841,-9.041374230542536,-9.106837892664913,-8.699689431900307,-8.796259264040776,-8.56349155354574,485.04352790909394,32
-9.478247308054398,-9.0891875711385,-8.958946134246057,-8.753142078518552,-9.110991217101727,-9.303364482076207,-8.935805173177357,-9.48916338523141,-8.895268175809251,-8.999422904584241,-9.185803431307255,-9.12423813055905,-9.127957757366687,-9.256143611689168,-8.99217988521397,-9.266693978307634,-9.438284501771289,-9.313424043021223,-9.216770848056967,-9.506140399296847,645.1456164843988,34
-8.913127084279898,-9.006303783074316,-9.118302120441454,-8.825662028975797,-8.929656450306966,-8.936805042449006,-9.218829524246091,-8.865381613379128,-8.804135879802264,-9.038678984022807,-8.97209611446254,-9.013762715869474,-8.986611374691494,-9.008342008634688,-9.132823126904729,-8.901220608959267,-8.876401320203737,-8.936562221228366,-8.892326303464854,-9.082523874432988,447.7677052584488,25276
-9.089192633407926,-8.900132196614253,-8.988459351070615,-8.786416446925868,-8.880882531071109,-8.981703949251994,-9.055407793615755,-9.033630375722012,-9.03976097420629,-8.952390611771111,-8.97238617725427,-8.918075351732961,-8.98317696062193,-9.013190463492931,-8.815472143152311,-8.981750828104536,-8.963881669540804,-9.127370357136032,-8.95881737304982,-9.016664245371262,448.9891305803465,60238
-8.998627344620202,-9.097043809222647,-9.061539390165843,-8.758879920292763,-8.96296377400734,-8.947042566539603,-9.120441180037245,-8.956073649889564,-9.082646148183017,-8.92577496980648,-9.03804061396172,-9.048825016690431,-8.85214083879341,-9.040005439961693,-8.868692562168619,-9.077327225478482,-9.062133926930285,-8.99004398705509,-8.771006269190888,-9.035941580631363,461.5317400601889,88330
-9.089192633407926,-8.900132196614253,-8.988459351070615,-8.786416446925868,-8.880882531071109,-8.981703949251994,-9.055407793615755,-9.033630375722012,-9.03976097420629,-8.952390611771111,-8.97238617725427,-8.918075351732961,-8.98317696062193,-9.013190463492931,-8.815472143152311,-8.981750828104536,-8.963881669540804,-9.086392503917569,-8.95881737304982,-9.016664245371262,446.7607173047928,112358
-8.894305131186254,-9.16524411406093,-9.12802373590753,-8.901949792462155,-8.67192774854566,-8.94827920979198,-9.097133347776108,-8.956927990481917,-8.934748356550283,-9.12489946705552,-8.84329855320926,-9.097701724344477,-9.067355057612986,-9.199180921390985,-9.074858625598551,-8.98602308826965,-8.91271904877559,-9.068605553056885,-8.861326212260689,-8.986106262111772,477.77289564395494,140619
-9.042888680607836,-8.966880099189853,-9.089881416289433,-9.047435938422355,-8.994168274105556,-8.996652102071192,-8.885021974416896,-8.975705942135018,-9.16670833620899,-9.09119270817808,-8.858367214669657,-9.098310509889949,-9.040410030335845,-9.019076803047021,-9.14631353353387,-8.927284856843425,-8.876750882958525,-8.920896307583037,-8.927266721671412,-9.237878577829598,481.0456854882443,169334
-9.089192633407926,-8.900132196614253,-8.988459351070615,-8.786416446925868,-8.880882531071109,-8.981703949251994,-9.055407793615755,-9.033630375722012,-9.03976097420629,-8.952390611771111,-8.97238617725427,-8.918075351732961,-8.98317696062193,-8.824320924439334,-8.815472143152311,-8.981750828104536,-8.963881669540804,-9.086392503917569,-8.95881737304982,-9.016664245371262,438.25211668526083,202054
-9.023211980207787,-8.976833606049007,-9.056856445931713,-8.695306144131594,-8.925727847430046,-8.757706851927683,-8.859789775818305,-8.971693794757186,-8.933767929881633,-9.365688246001627,-8.996381739101944,-8.973894136099476,-9.030167833694351,-8.9689458656147,-9.05798187740981,-9.233409151180753,-8.953855394288201,-9.075420222264272,-8.912318170804603,-8.913867596847107,470.7542167234724,236595
-9.291901788039587,-9.971506210865067,-3.1904990106224487,-3.738522850019801,-7.674192944676619,0.9746635589313346,2.617812317258384,2.16503952934654,-3.279140743424218,2.111746655437921,4.609921141218772,2.7703367629713664,4.584428994620801,5.091965629424578,5.341211781350504,-0.41802000483699153,-2.747333336635652,-2.143230161442279,-1.1240352001082332,-3.7936174445235693,204.86353494856584,236756
-8.998010261125277,-9.16195123971498,-9.177992006194636,-8.679481145128971,-8.61631800550983,-9.244098486506049,-8.970319452450411,-9.045517058398701,-9.094170254917962,-8.838866456224626,-8.950597971031737,-8.861411459577669,-8.96990310613645,-9.11482828258554,-8.734180528575624,-8.935746107795387,-8.980533107050379,-8.333128973140633,-8.830241455295809,-9.011600376213787,429.12591059850155,277238
-9.034890708461415,-8.882452023251979,-9.1074518920976,-8.875259276550802,-8.140659582390557,-8.897539431758352,-8.89759843373956,-9.132810317871844,-9.048786431693275,-9.137176451829514,-9.157706455383876,-9.001618053182755,-9.043880811474748,-8.951123951473306,-9.00042256849796,-8.987169987247103,-8.840953142956247,-9.12402699431702,-8.658409698150296,-9.187252464021588,451.51273853166134,309039
-8.683442211455512,-9.00713373868359,-8.740331739586113,-8.785892233187074,-8.78399711681863,-9.093841059300624,-8.908991727256613,-9.427547029691238,-9.073771257250092,-8.85660461966466,-8.955070647846625,-8.994172807494767,-9.209943390751542,-9.073174118971593,-8.87852251351179,-8.888700915293688,-8.916076688586564,-8.2916705859422,-8.780160184967688,-8.824752362972816,422.2863395603208,345109
-9.217212838780267,-8.822629908948382,-8.863571026590668,-8.951628633319707,-8.953538415385292,-8.61887699359812,-8.912319804764325,-9.00042319474949,-9.141085382433266,-9.185362908917813,-9.056280378924521,-9.058029183893636,-9.065630109221967,-9.054099914326468,-8.96921084758584,-9.325394477508508,-8.82305767666442,-8.155046249222318,-8.673047395075514,-9.038353601228055,453.3188071299369,387260
-8.997909650660173,-9.800691228667617,-9.010347067900696,-8.848044558285446,-8.921979354306,-8.84617808281404,-9.06425746238842,-8.919060574895356,-9.028991018837557,-9.1260906648759,-9.026187248081774,-8.859525368069749,-8.691405227798198,-9.16331345907278,-8.996714983582004,-9.236154788403157,-9.062023609952238,-9.165729940116295,-8.675697420519292,-8.93678703367735,511.91606130662973,417928
-9.128780540930093,-8.762668372309282,-9.103583484485434,-8.991184584524301,-7.85135556048769,-8.900846086618664,-9.098951405155782,-9.07281547626496,-9.203586297581287,-8.89192055126378,-9.001407219386401,-9.192432988383452,-9.094615442086827,-9.007945949244448,-8.83274093441994,-9.024433581123931,-8.783950407629993,-9.382515803069504,-8.88633565917602,-9.132416238227512,486.8308650792301,450862
-9.348409857626237,-9.08426090202309,-9.1465352331251,-8.951924081741492,-7.738345198443532,-9.149903737340805,-8.840389361113871,-9.074648497971562,-9.180336188044443,-9.017371046942493,-9.187372701731018,-8.92685977216956,-8.921774829560846,-8.868766233061695,-9.01440962082689,-8.95199852213546,-8.731138705717829,-9.15745632496311,-8.545146858423324,-8.584092664748411,482.99054173130736,492599
