,Good,Poor,Poor_Good,Weak
0,4.32247759289422,21.85667072969897,21.85667072969897,17.490425282657835
1,4.32247759289422,21.704402884023708,4.32247759289422,17.490425282657835
2,4.32247759289422,20.92457569592261,4.32247759289422,17.490425282657835
3,4.32247759289422,20.00131877655838,4.32247759289422,17.490425282657835
4,4.32247759289422,20.00131877655838,4.32247759289422,17.490425282657835
5,3.975846329524016,20.00131877655838,3.975846329524016,17.490425282657835
6,3.6253849384403627,20.00131877655838,3.975846329524016,17.490425282657835
7,3.6253849384403627,20.00131877655838,3.6253849384403627,17.490425282657835
8,3.6253849384403627,20.00131877655838,3.6253849384403627,17.490425282657835
9,3.6253849384403627,20.00131877655838,3.6253849384403627,17.490425282657835
10,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
11,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
12,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
13,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
14,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
15,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
16,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
17,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
18,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
19,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
20,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
21,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
22,3.6253849384403627,20.00131877655838,3.6253849384403627,17.443387958625085
23,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
24,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
25,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
26,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
27,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
28,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
29,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
30,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
31,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
32,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
33,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
34,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
35,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
36,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
37,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
38,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
39,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
40,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
41,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
42,3.6253849384403627,20.00131877655838,3.6253849384403627,16.487317274894867
43,3.6253849382129646,20.00131877655838,3.6253849384403627,16.487317274894867
44,3.6253849382129646,20.00131877655838,3.6253849384403627,16.487317274894867
45,3.6253849382129646,20.00131877655838,3.6253849384403627,16.487317274894867
46,3.6253849382129646,20.00131877655838,3.6253849384403627,16.487317274894867
