,Good,Good_Poor,Poor,Weak
0,4.484464293583763,21.760284619928736,21.760284619928736,17.445810035501953
1,4.484464293583763,4.484464293583763,21.02028991999577,17.445810035501953
2,4.484464293583763,4.484464293583763,21.00452828219661,17.445810035501953
3,4.484464293583763,4.484464293583763,20.87822581866592,17.445810035501953
4,4.484464293583763,4.484464293583763,20.87822581866592,17.445810035501953
5,3.9924275458983307,3.9924275458983307,20.87822581866592,17.445810035501953
6,3.6253849384403627,3.9924275458983307,20.87822581866592,17.445810035501953
7,3.6253849384403627,3.6253849384403627,20.87822581866592,17.445810035501953
8,3.6253849384403627,3.6253849384403627,20.87822581866592,17.445810035501953
9,3.6253849384403627,3.6253849384403627,20.87822581866592,17.445810035501953
10,3.6253849384403627,3.6253849384403627,20.87822581866592,17.4436103687627
11,3.6253849384403627,3.6253849384403627,20.87822581866592,17.4436103687627
12,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
13,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
14,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
15,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
16,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
17,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
18,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
19,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
20,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
21,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
22,3.6253849384403627,3.6253849384403627,20.87822581866592,17.20096985581041
23,3.6253849384403627,3.6253849384403627,20.87822581866592,16.936627793376505
24,3.6253849384403627,3.6253849384403627,20.87822581866592,16.936627793376505
25,3.6253849384403627,3.6253849384403627,20.87822581866592,16.936627793376505
26,3.6253849384403627,3.6253849384403627,20.40998858299224,16.936627793376505
27,3.6253849384403627,3.6253849384403627,20.40998858299224,16.936627793376505
28,3.6253849384403627,3.6253849384403627,20.40998858299224,16.936627793376505
29,3.6253849384403627,3.6253849384403627,20.40998858299224,16.936627793376505
30,3.6253849384403627,3.6253849384403627,20.40998858299224,16.936627793376505
31,3.6253849384403627,3.6253849384403627,20.40998858299224,16.936627793376505
32,3.625384938370062,3.6253849384403627,20.40998858299224,16.78254466680533
33,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
34,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
35,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
36,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
37,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
38,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
39,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
40,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
41,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
42,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
43,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
44,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
45,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
46,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
47,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
48,3.44946109573747,3.6253849384403627,20.40998858299224,16.78254466680533
49,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
50,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
51,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
52,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
53,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
54,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
55,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
56,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
57,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
58,3.4440700702819464,3.6253849384403627,20.26248801629012,16.78254466680533
59,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
60,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
61,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
62,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
63,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
64,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
65,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
66,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
67,3.4387584748885565,3.6253849384403627,20.26248801629012,16.78254466680533
