,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,18.19950517936588,-17.20049860379199,21.25191791649545,30.523339442946032,30.97238660087109,-3.0507501212590284,7.14620683952311,18.056905661143233,9.280772162130354,-20.93740587286758
1,14.550186689622649,-30.471846356488204,-13.208815475806741,-28.93332533201635,23.400345933394668,-8.332638429196617,11.78651535462216,-15.97243724092997,-9.988917483766286,-21.25899137497312
2,-32.151124699973586,-9.284237216647103,29.431836290463195,-18.487770537545636,-11.836367412896426,27.3791310889345,-30.67716131619506,-28.50261978038177,8.508473285530286,-21.914568988203527
3,24.498237818767848,-32.19680576773916,16.159685803634687,20.50235898282793,-27.80578144765433,10.253456808146225,0.6070075446734506,-1.3183620548930328,29.856507162202362,-21.580061581714606
4,-32.76721136799023,-16.582003851793772,13.90888077961354,-11.49619078517797,-14.61476678803066,12.808713178544508,27.4302073664929,-16.746040380752508,-2.746887878950016,-21.4495907517252
5,-16.187871538609755,-7.9080134093657755,6.851056673207815,17.85061439442505,-28.316958930081253,12.19527174961977,3.1627737429328064,-23.72494604643485,-26.296109026186468,-20.861138289653127
6,-16.67503847344337,-22.820509280864,27.91797420787092,11.803362302665825,-17.192784895693077,4.514463911546741,3.7114381228050135,-28.001094147483382,22.263136938627618,-21.147113938480086
7,-6.204981726535262,-23.273734861860035,-20.255863035226117,-0.6134079772976193,13.89522939083183,31.780926763893262,24.562008177707874,-0.0628042038710106,-25.7700663136283,-21.27165217792608
8,27.080314518873244,-8.852867587356428,-17.918336899519062,24.40769453067,-23.831619059106583,-17.27658982422477,6.2520849434135215,4.189232108582672,30.07674659525736,-20.934500657874672
9,-3.064507057858158,-24.31660362442077,17.076563264627673,-19.553709253321344,-21.25136768446093,-4.121033922916446,-10.468668024565755,30.62189972262547,-23.39464301198891,-21.4296729800905
10,22.58098800598175,11.102200789772724,-25.604593544098897,-26.9842160006415,30.57005633715505,-20.034520009080406,-27.400597666637733,-15.113604610138857,9.838953628508712,-21.40335929651662
11,3.0655935509076713,12.892559366766655,30.34959562033913,-14.56724182752162,-17.457056196331642,22.653963762345228,-18.074011525134345,12.380163247878265,-22.708575470985366,-21.38262356680267
12,-19.424992548907895,-28.33783890879598,16.350294536026503,-20.966316741884942,-24.624450093061,-18.03503049711312,-14.453338692083765,-30.551459034314234,-16.095695009128388,-21.64020156107877
13,11.066062040024775,17.034056867560913,-17.955919346623,7.33017468603866,27.01761474190502,2.7269941349589715,-8.26113460953442,-31.902883802978746,21.582164428149326,-20.811736762539095
14,20.74617628023705,-27.54346236272838,-21.517087691429325,22.16093497563545,4.204808035487652,-9.844672849442802,-23.26508582630413,-26.311453840701738,3.944049430762668,-21.348060901490133
