,Good,Good_Poor,Poor,Weak
0,4.310690050159732,21.576039052291183,21.576039052291183,17.018283968128014
1,4.310690050159732,4.310690050159732,21.07939823109752,17.018283968128014
2,4.310690050159732,4.310690050159732,21.07939823109752,17.018283968128014
3,4.310690050159732,4.310690050159732,20.62263079843808,17.018283968128014
4,4.310690050159732,4.310690050159732,20.583789262320757,17.018283968128014
5,3.6253849384403627,3.6253849384403627,20.583789262320757,17.018283968128014
6,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
7,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
8,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
9,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
10,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
11,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
12,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
13,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
14,3.6253849384403627,3.6253849384403627,20.583789262320757,16.46048198107075
15,3.6253849384403627,3.6253849384403627,20.282832000231668,16.46048198107075
16,1.7385045036494704,3.6253849384403627,20.044368880505505,16.46048198107075
17,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
18,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
19,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
20,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
21,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
22,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
23,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
24,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
25,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
26,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
27,1.7385045036494704,1.7319566663310235,20.044368880505505,16.46048198107075
28,0.838908050580252,1.7319566663310235,20.044368880505505,16.46048198107075
29,0.838908050580252,1.7319566663310235,20.044368880505505,16.46048198107075
30,0.5694072563551034,1.7319566663310235,20.044368880505505,16.46048198107075
31,0.5694072563551034,1.7319566663310235,20.044368880505505,16.46048198107075
32,0.5694072563551034,1.7319566663310235,20.044368880505505,16.46048198107075
33,0.5694072563551034,1.7319566663310235,20.044368880505505,16.46048198107075
34,0.5694072563551034,1.7319566663310235,20.044368880505505,16.46048198107075
35,0.5694072563551034,1.7319566663310235,20.044368880505505,16.46048198107075
36,0.5694072563551034,1.7319566663310235,20.044368880505505,16.46048198107075
37,0.5694072563551034,1.7319566663310235,20.044368880505505,16.46048198107075
38,0.5694072563551034,1.3782463711177124,20.044368880505505,16.46048198107075
39,0.5694072563551034,0.6595441927408574,20.044368880505505,16.46048198107075
40,0.5694072563551034,0.6595441927408574,20.044368880505505,16.46048198107075
41,0.5694072563551034,0.6595441927408574,20.044368880505505,16.46048198107075
42,0.20214188813692943,0.6595441927408574,20.044368880505505,16.46048198107075
43,0.20214188813692943,0.6595441927408574,20.044368880505505,16.46048198107075
44,0.20214188813692943,0.6595441927408574,20.044368880505505,16.46048198107075
45,0.20214188813692943,0.6595441927408574,20.044368880505505,16.46048198107075
46,0.20214188813692943,0.15182713162063255,20.044368880505505,16.46048198107075
47,0.20214188813692943,0.15182713162063255,20.044368880505505,16.46048198107075
48,0.19320869156495224,0.15182713162063255,20.044368880505505,16.46048198107075
49,0.19320869156495224,0.15182713162063255,20.044368880505505,16.46048198107075
50,0.19320869156495224,0.15182713162063255,19.414596662390124,16.46048198107075
51,0.15280238180709294,0.15182713162063255,19.414596662390124,16.46048198107075
52,0.15280238180709294,0.14110703861403534,19.414596662390124,16.46048198107075
53,0.15280238180709294,0.14110703861403534,19.414596662390124,16.46048198107075
54,0.15280238180709294,0.14110703861403534,19.414596662390124,16.46048198107075
55,0.15280238180709294,0.14110703861403534,19.414596662390124,16.46048198107075
56,0.15280238180709294,0.14110703861403534,19.414596662390124,16.46048198107075
57,0.08331585458226784,0.049596657035476846,19.414596662390124,16.46048198107075
58,0.08331585458226784,0.049596657035476846,19.414596662390124,16.46048198107075
59,0.08331585458226784,0.049596657035476846,19.414596662390124,16.46048198107075
60,0.08331585458226784,0.049596657035476846,19.414596662390124,16.46048198107075
61,0.08331585458226784,0.049596657035476846,19.414596662390124,16.46048198107075
