x0,x1,x2,x3,x4,x5,x6,x7,x8,Value,Timestamp
-31.139354121590106,-32.16274381919609,-31.93093385246507,-31.595247097013132,-31.619692174609,-31.895391667563974,-31.625939138598522,-31.32901124086141,-32.10579828106324,21.57643632038368,26
-31.870883816304215,-32.38643383034181,-32.23955502698357,-31.339085681492868,-32.185576449792414,-32.600513228923525,-32.127025922200616,-31.671850000299,-31.409914200372494,21.84442797365538,45
-31.54537669897591,-31.90104212716601,-31.559643972816975,-31.76027186737504,-31.527482755974063,-31.62784231170053,-32.15860218810575,-32.70551347426014,-31.767088289959414,21.911030276588573,50
-32.329900143051276,-31.841449087334034,-31.48461936486707,-30.89692959490306,-31.845800753024605,-31.5986286459601,-31.77518866433517,-31.503962181009694,-31.280315676918157,21.827886314926868,52
-32.143731839916825,-32.34499846538129,-31.659145388915263,-31.57638241691163,-31.894071315652496,-31.96617096145775,-31.737598366710593,-31.982591155995188,-31.88611728061597,21.42659377250274,53
-31.72231087908848,-31.773877699720735,-31.91516693203045,-31.560410460008352,-31.789906496181313,-31.822078378044697,-31.63124431176271,-31.724613954633934,-31.781040107490956,21.688794904314026,10671
-31.76290537034153,-31.867615653382206,-31.951932538369654,-31.649828252022242,-31.678258521523578,-31.790335781202604,-31.696575549418217,-31.633957362795947,-31.87011435196449,21.611534119337673,20090
-31.72231087908848,-31.773877699720735,-31.91516693203045,-31.560410460008352,-31.789906496181313,-31.822078378044697,-31.63124431176271,-31.724613954633934,-31.78032480597959,21.689281670974626,30405
-31.71462243273023,-31.98113577342952,-31.93452332336369,-31.843133645729228,-31.753569867983153,-31.784502029684575,-31.755097298117327,-31.873645989488097,-31.877809675784942,21.136137939308718,43524
-31.71462243273023,-31.98113577342952,-31.93452332336369,-31.843133645729228,-31.753569867983153,-31.784502029684575,-31.755097298117327,-31.873645989488097,-31.609499677088706,21.372382530223142,52563
-31.71462243273023,-31.587255682500526,-31.93452332336369,-31.843133645729228,-31.753569867983153,-31.784502029684575,-31.755097298117327,-31.873645989488097,-31.877809675784942,21.42292499405773,61523
-31.908772890115433,-31.99358251530899,-31.716203655952533,-31.861507809682855,-31.795727902059607,-31.97409421837791,-31.773410211963885,-31.688089492587395,-31.62630983371373,21.347448803902864,68492
